index,position_x,position_y,position_z,pitchy,pitchx,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,countx,Universe,bulbonline,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,globalposition_x,globalposition_y,globalposition_z,AmI_0axis_IndicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,AmI_Xaxis_indicatorLocal,AmI_Zaxis_indicatorLocal,AmI_0axis_IndicatorLocal,AmI_Yaxis_indicatorLocal
0,-0.014,0.066,6.221,0.320,0.450,11.471,2.731,-2.731,0,28,2,0,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
1,-0.070,0.329,6.047,0.320,0.450,11.471,2.196,-2.196,0,28,2,1,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
2,-0.127,0.600,5.887,0.320,0.450,11.471,1.665,-1.665,0,28,2,2,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
3,-0.186,0.875,5.736,0.320,0.450,11.471,1.177,-1.177,0,28,2,3,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
4,-0.245,1.154,5.590,0.320,0.450,11.471,0.878,-0.878,0,28,2,4,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
5,-0.306,1.441,5.463,0.320,0.450,11.471,0.758,-0.758,0,28,2,5,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
6,-0.367,1.728,5.335,0.320,0.450,11.471,0.789,-0.789,0,28,2,6,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
7,-0.430,2.023,5.228,0.320,0.450,11.471,0.940,-0.940,0,28,2,7,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
8,-0.493,2.319,5.125,0.320,0.450,11.471,1.217,-1.217,0,28,2,8,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
9,-0.557,2.619,5.033,0.320,0.450,11.471,1.611,-1.611,0,28,2,9,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
10,-0.621,2.922,4.955,0.320,0.450,11.471,1.877,-1.877,0,28,2,10,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
11,-0.686,3.226,4.878,0.320,0.450,11.471,1.841,-1.841,0,28,2,11,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
12,-0.751,3.535,4.826,0.320,0.450,11.471,1.686,-1.686,0,28,2,12,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
13,-0.817,3.844,4.774,0.320,0.450,11.471,1.428,-1.428,0,28,2,13,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
14,-0.883,4.155,4.739,0.320,0.450,11.471,1.147,-1.147,0,28,2,14,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
15,-0.949,4.466,4.713,0.320,0.450,11.471,0.990,-0.990,0,28,2,15,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
16,-1.016,4.778,4.693,0.320,0.450,11.471,0.895,-0.895,0,28,1,16,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
17,-1.082,5.091,4.693,0.320,0.450,11.471,0.734,-0.734,0,28,1,17,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
18,-1.149,5.404,4.693,0.320,0.450,11.471,0.502,-0.502,0,28,1,18,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
19,-1.215,5.716,4.716,0.320,0.450,11.471,0.304,-0.304,0,28,1,19,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
20,-1.281,6.028,4.743,0.320,0.450,11.471,0.158,-0.158,0,28,1,20,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
21,-1.347,6.338,4.781,0.320,0.450,11.471,0.103,-0.103,0,28,1,21,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
22,-1.413,6.647,4.834,0.320,0.450,11.471,0.123,-0.123,0,28,1,22,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
23,-1.479,6.956,4.888,0.320,0.450,11.471,0.193,-0.193,0,28,1,23,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
24,-1.543,7.260,4.966,0.320,0.450,11.471,0.340,-0.340,0,28,1,24,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
25,-1.608,7.564,5.044,0.320,0.450,11.471,0.526,-0.526,0,28,1,25,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
26,-1.671,7.862,5.140,0.320,0.450,11.471,0.772,-0.772,0,28,1,26,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
27,-1.734,8.159,5.243,0.320,0.450,11.471,1.062,-1.062,0,28,1,27,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
28,-1.797,8.453,5.354,0.320,0.450,11.471,1.387,-1.387,0,28,1,28,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
29,-1.858,8.740,5.482,0.320,0.450,11.471,1.744,-1.744,0,28,1,29,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
30,-1.919,9.027,5.609,0.320,0.450,11.471,2.096,-2.096,0,28,1,30,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
31,-1.978,9.304,5.759,0.320,0.450,11.471,2.450,-2.450,0,28,1,31,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
32,-2.036,9.581,5.910,0.320,0.450,11.471,2.789,-2.789,0,28,1,32,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
33,-2.094,9.850,6.074,0.320,0.450,11.471,3.115,-3.115,0,28,1,33,-1.077,5.068,4.693,0.042,-0.197,6.395,-2.197,10.336,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
34,0.412,0.224,6.135,0.320,0.450,11.512,2.520,-2.520,1,28,2,0,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
35,0.356,0.489,5.964,0.320,0.450,11.512,2.054,-2.054,1,28,2,1,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
36,0.297,0.765,5.814,0.320,0.450,11.512,1.633,-1.633,1,28,2,2,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
37,0.239,1.041,5.663,0.320,0.450,11.512,1.230,-1.230,1,28,2,3,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
38,0.178,1.325,5.529,0.320,0.450,11.512,1.089,-1.089,1,28,2,4,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
39,0.117,1.612,5.402,0.320,0.450,11.512,1.117,-1.117,1,28,2,5,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
40,0.056,1.902,5.282,0.320,0.450,11.512,1.242,-1.242,1,28,2,6,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
41,-0.007,2.199,5.180,0.320,0.450,11.512,1.414,-1.414,1,28,2,7,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
42,-0.070,2.495,5.077,0.320,0.450,11.512,1.735,-1.735,1,28,2,8,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
43,-0.135,2.798,4.997,0.320,0.450,11.512,1.953,-1.953,1,28,2,9,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
44,-0.199,3.102,4.919,0.320,0.450,11.512,2.035,-2.035,1,28,2,10,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
45,-0.264,3.408,4.855,0.320,0.450,11.512,1.945,-1.945,1,28,2,11,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
46,-0.330,3.717,4.803,0.320,0.450,11.512,1.735,-1.735,1,28,2,12,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
47,-0.396,4.026,4.753,0.320,0.450,11.512,1.399,-1.399,1,28,2,13,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
48,-0.462,4.338,4.727,0.320,0.450,11.512,1.151,-1.151,1,28,2,14,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
49,-0.528,4.650,4.701,0.320,0.450,11.512,0.993,-0.993,1,28,2,15,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
50,-0.595,4.962,4.693,0.320,0.450,11.512,0.903,-0.903,1,28,1,16,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
51,-0.661,5.275,4.693,0.320,0.450,11.512,0.713,-0.713,1,28,1,17,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
52,-0.728,5.588,4.701,0.320,0.450,11.512,0.454,-0.454,1,28,1,18,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
53,-0.794,5.899,4.728,0.320,0.450,11.512,0.261,-0.261,1,28,1,19,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
54,-0.860,6.211,4.754,0.320,0.450,11.512,0.123,-0.123,1,28,1,20,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
55,-0.926,6.521,4.803,0.320,0.450,11.512,0.080,-0.080,1,28,1,21,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
56,-0.992,6.830,4.855,0.320,0.450,11.512,0.111,-0.111,1,28,1,22,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
57,-1.057,7.136,4.920,0.320,0.450,11.512,0.216,-0.216,1,28,1,23,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
58,-1.121,7.440,4.998,0.320,0.450,11.512,0.354,-0.354,1,28,1,24,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
59,-1.186,7.743,5.079,0.320,0.450,11.512,0.525,-0.525,1,28,1,25,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
60,-1.249,8.040,5.181,0.320,0.450,11.512,0.778,-0.778,1,28,1,26,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
61,-1.312,8.337,5.284,0.320,0.450,11.512,1.078,-1.078,1,28,1,27,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
62,-1.374,8.627,5.405,0.320,0.450,11.512,1.415,-1.415,1,28,1,28,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
63,-1.435,8.914,5.532,0.320,0.450,11.512,1.777,-1.777,1,28,1,29,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
64,-1.495,9.198,5.666,0.320,0.450,11.512,2.155,-2.155,1,28,1,30,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
65,-1.554,9.475,5.817,0.320,0.450,11.512,2.493,-2.493,1,28,1,31,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
66,-1.613,9.752,5.968,0.320,0.450,11.512,2.850,-2.850,1,28,1,32,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
67,-1.669,10.016,6.139,0.320,0.450,11.512,3.227,-3.227,1,28,1,33,-0.627,5.115,4.693,0.496,-0.171,6.395,-1.751,10.404,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
68,0.895,0.120,6.222,0.320,0.450,11.556,2.679,-2.679,2,28,2,0,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
69,0.839,0.383,6.050,0.320,0.450,11.556,2.319,-2.319,2,28,2,1,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
70,0.781,0.655,5.890,0.320,0.450,11.556,1.948,-1.948,2,28,2,2,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
71,0.722,0.931,5.740,0.320,0.450,11.556,1.604,-1.604,2,28,2,3,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
72,0.663,1.210,5.595,0.320,0.450,11.556,1.398,-1.398,2,28,2,4,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
73,0.602,1.497,5.468,0.320,0.450,11.556,1.324,-1.324,2,28,2,5,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
74,0.541,1.785,5.341,0.320,0.450,11.556,1.399,-1.399,2,28,2,6,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
75,0.478,2.079,5.234,0.320,0.450,11.556,1.622,-1.622,2,28,2,7,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
76,0.415,2.376,5.132,0.320,0.450,11.556,1.861,-1.861,2,28,2,8,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
77,0.352,2.675,5.038,0.320,0.450,11.556,2.068,-2.068,2,28,2,9,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
78,0.287,2.979,4.961,0.320,0.450,11.556,2.180,-2.180,2,28,2,10,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
79,0.222,3.282,4.884,0.320,0.450,11.556,2.104,-2.104,2,28,2,11,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
80,0.157,3.591,4.831,0.320,0.450,11.556,1.939,-1.939,2,28,2,12,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
81,0.091,3.900,4.779,0.320,0.450,11.556,1.679,-1.679,2,28,2,13,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
82,0.025,4.210,4.742,0.320,0.450,11.556,1.379,-1.379,2,28,2,14,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
83,-0.041,4.522,4.716,0.320,0.450,11.556,1.154,-1.154,2,28,2,15,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
84,-0.107,4.834,4.693,0.320,0.450,11.556,1.025,-1.025,2,28,2,16,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
85,-0.174,5.147,4.693,0.320,0.450,11.556,0.922,-0.922,2,28,1,17,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
86,-0.240,5.460,4.693,0.320,0.450,11.556,0.739,-0.739,2,28,1,18,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
87,-0.307,5.772,4.713,0.320,0.450,11.556,0.490,-0.490,2,28,1,19,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
88,-0.373,6.084,4.739,0.320,0.450,11.556,0.286,-0.286,2,28,1,20,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
89,-0.439,6.394,4.773,0.320,0.450,11.556,0.126,-0.126,2,28,1,21,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
90,-0.505,6.704,4.825,0.320,0.450,11.556,0.047,-0.047,2,28,1,22,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
91,-0.570,7.013,4.877,0.320,0.450,11.556,0.063,-0.063,2,28,1,23,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
92,-0.635,7.317,4.952,0.320,0.450,11.556,0.151,-0.151,2,28,1,24,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
93,-0.700,7.621,5.029,0.320,0.450,11.556,0.233,-0.233,2,28,1,25,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
94,-0.764,7.921,5.120,0.320,0.450,11.556,0.406,-0.406,2,28,1,26,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
95,-0.827,8.218,5.222,0.320,0.450,11.556,0.661,-0.661,2,28,1,27,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
96,-0.890,8.515,5.327,0.320,0.450,11.556,0.949,-0.949,2,28,1,28,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
97,-0.951,8.802,5.454,0.320,0.450,11.556,1.272,-1.272,2,28,1,29,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
98,-1.012,9.089,5.580,0.320,0.450,11.556,1.606,-1.606,2,28,1,30,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
99,-1.071,9.369,5.723,0.320,0.450,11.556,1.965,-1.965,2,28,1,31,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
100,-1.130,9.646,5.874,0.320,0.450,11.556,2.359,-2.359,2,28,1,32,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
101,-1.188,9.919,6.030,0.320,0.450,11.556,2.769,-2.769,2,28,1,33,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
102,-1.244,10.182,6.203,0.320,0.450,11.556,3.081,-3.081,2,28,1,34,-0.178,5.164,4.693,0.951,-0.144,6.395,-1.306,10.475,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
103,1.254,0.595,6.130,0.320,0.450,11.292,2.234,-2.234,3,28,2,0,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
104,1.198,0.858,5.957,0.320,0.450,11.292,1.920,-1.920,3,28,2,1,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
105,1.139,1.133,5.804,0.320,0.450,11.292,1.707,-1.707,3,28,2,2,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
106,1.081,1.407,5.650,0.320,0.450,11.292,1.605,-1.605,3,28,2,3,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
107,1.021,1.691,5.516,0.320,0.450,11.292,1.699,-1.699,3,28,2,4,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
108,0.960,1.977,5.386,0.320,0.450,11.292,1.838,-1.838,3,28,2,5,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
109,0.898,2.268,5.268,0.320,0.450,11.292,2.011,-2.011,3,28,2,6,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
110,0.835,2.564,5.163,0.320,0.450,11.292,2.211,-2.211,3,28,2,7,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
111,0.772,2.860,5.060,0.320,0.450,11.292,2.251,-2.251,3,28,2,8,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
112,0.708,3.164,4.981,0.320,0.450,11.292,2.222,-2.222,3,28,2,9,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
113,0.643,3.467,4.902,0.320,0.450,11.292,2.092,-2.092,3,28,2,10,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
114,0.578,3.774,4.842,0.320,0.450,11.292,1.885,-1.885,3,28,2,11,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
115,0.512,4.083,4.789,0.320,0.450,11.292,1.623,-1.623,3,28,2,12,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
116,0.446,4.393,4.746,0.320,0.450,11.292,1.384,-1.384,3,28,2,13,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
117,0.380,4.705,4.719,0.320,0.450,11.292,1.158,-1.158,3,28,2,14,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
118,0.314,5.016,4.693,0.320,0.450,11.292,0.981,-0.981,3,28,2,15,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
119,0.247,5.329,4.693,0.320,0.450,11.292,0.870,-0.870,3,28,1,16,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
120,0.181,5.642,4.693,0.320,0.450,11.292,0.711,-0.711,3,28,1,17,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
121,0.114,5.955,4.712,0.320,0.450,11.292,0.577,-0.577,3,28,1,18,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
122,0.048,6.266,4.738,0.320,0.450,11.292,0.406,-0.406,3,28,1,19,0.238,5.375,4.693,1.337,0.203,6.395,-0.862,10.547,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
