index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_0axis_Indicator,AmI_Yaxis_indicator,AmI_Xaxis_indicator,AmI_Zaxis_indicator
370,3.124,9.109,5.398,10.683,0.701,-0.701,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
371,3.066,9.384,5.551,10.683,1.049,-1.049,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
372,3.008,9.658,5.704,10.683,1.403,-1.403,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
373,2.952,9.921,5.877,10.683,1.768,-1.768,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
374,5.321,0.941,6.221,11.467,0.389,-0.389,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
375,5.265,1.204,6.047,11.467,0.266,-0.266,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
376,5.207,1.475,5.887,11.467,0.192,-0.192,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
377,5.149,1.750,5.736,11.467,0.132,-0.132,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
378,5.089,2.029,5.590,11.467,0.076,-0.076,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
379,5.028,2.316,5.462,11.467,0.056,-0.056,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
380,4.967,2.603,5.335,11.467,0.044,-0.044,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
381,4.905,2.898,5.228,11.467,0.035,-0.035,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
382,4.842,3.194,5.125,11.467,0.045,-0.045,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
383,4.778,3.494,5.033,11.467,0.071,-0.071,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
384,4.714,3.797,4.955,11.467,0.103,-0.103,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
385,4.649,4.101,4.878,11.467,0.123,-0.123,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
386,4.583,4.410,4.826,11.467,0.158,-0.158,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
387,4.518,4.719,4.774,11.467,0.204,-0.204,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
388,4.452,5.030,4.739,11.467,0.280,-0.280,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
389,4.385,5.342,4.712,11.467,0.380,-0.380,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
390,4.319,5.654,4.693,11.467,0.464,-0.464,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
391,4.252,5.967,4.693,11.467,0.504,-0.504,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
392,4.186,6.281,4.693,11.467,0.490,-0.490,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
393,4.119,6.593,4.717,11.467,0.477,-0.477,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
394,4.053,6.905,4.743,11.467,0.432,-0.432,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
395,3.987,7.215,4.782,11.467,0.412,-0.412,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
396,3.921,7.524,4.834,11.467,0.332,-0.332,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
397,3.856,7.833,4.890,11.467,0.215,-0.215,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
398,3.791,8.137,4.968,11.467,0.105,-0.105,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
399,3.727,8.440,5.046,11.467,0.037,-0.037,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
400,3.663,8.739,5.142,11.467,0.102,-0.102,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
401,3.600,9.035,5.245,11.467,0.275,-0.275,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
402,3.538,9.328,5.356,11.467,0.531,-0.531,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
403,3.477,9.615,5.484,11.467,0.859,-0.859,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
404,3.416,9.903,5.611,11.467,1.214,-1.214,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
405,3.357,10.179,5.761,11.467,1.587,-1.587,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
406,3.298,10.454,5.912,11.467,2.011,-2.011,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
407,3.241,10.723,6.076,11.467,2.424,-2.424,12,4.258,5.941,4.693,5.377,0.678,6.395,3.139,11.205,6.395,False,False,False,False
408,5.757,1.053,6.224,11.654,0.715,-0.715,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
409,5.701,1.318,6.052,11.654,0.545,-0.545,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
410,5.643,1.589,5.894,11.654,0.372,-0.372,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
411,5.584,1.866,5.745,11.654,0.246,-0.246,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
412,5.525,2.145,5.600,11.654,0.134,-0.134,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
413,5.464,2.433,5.474,11.654,0.062,-0.062,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
414,5.402,2.721,5.349,11.654,0.018,-0.018,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
415,5.340,3.015,5.241,11.654,0.004,-0.004,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
416,5.277,3.312,5.139,11.654,0.021,-0.021,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
417,5.213,3.611,5.045,11.654,0.067,-0.067,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
418,5.149,3.915,4.968,11.654,0.085,-0.085,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
419,5.084,4.218,4.892,11.654,0.079,-0.079,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
420,5.019,4.527,4.837,11.654,0.100,-0.100,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
421,4.953,4.836,4.786,11.654,0.139,-0.139,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
422,4.887,5.146,4.745,11.654,0.201,-0.201,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
423,4.821,5.458,4.719,11.654,0.293,-0.293,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
424,4.754,5.770,4.694,11.654,0.368,-0.368,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
425,4.688,6.084,4.693,11.654,0.418,-0.418,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
426,4.621,6.397,4.693,11.654,0.454,-0.454,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
427,4.555,6.710,4.708,11.654,0.493,-0.493,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
428,4.488,7.022,4.734,11.654,0.504,-0.504,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
429,4.422,7.333,4.763,11.654,0.481,-0.481,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
430,4.356,7.642,4.815,11.654,0.407,-0.407,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
431,4.291,7.952,4.866,11.654,0.269,-0.269,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
432,4.226,8.257,4.936,11.654,0.118,-0.118,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
433,4.161,8.561,5.012,11.654,0.058,-0.058,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
434,4.097,8.863,5.096,11.654,0.069,-0.069,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
435,4.034,9.160,5.197,11.654,0.228,-0.228,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
436,3.971,9.456,5.299,11.654,0.480,-0.480,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
437,3.909,9.746,5.421,11.654,0.799,-0.799,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
438,3.848,10.034,5.547,11.654,1.163,-1.163,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
439,3.788,10.318,5.682,11.654,1.581,-1.581,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
440,3.729,10.595,5.831,11.654,2.001,-2.001,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
441,3.670,10.873,5.980,11.654,2.407,-2.407,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
442,3.613,11.138,6.152,11.654,2.795,-2.795,13,4.674,6.149,4.693,5.813,0.789,6.395,3.533,11.513,6.395,False,False,False,False
443,6.193,1.165,6.224,11.679,1.121,-1.121,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
444,6.137,1.430,6.053,11.679,0.933,-0.933,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
445,6.079,1.702,5.895,11.679,0.722,-0.722,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
446,6.020,1.979,5.747,11.679,0.514,-0.514,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
447,5.961,2.258,5.601,11.679,0.342,-0.342,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
448,5.900,2.546,5.476,11.679,0.199,-0.199,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
449,5.838,2.834,5.351,11.679,0.117,-0.117,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
450,5.776,3.128,5.242,11.679,0.080,-0.080,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
451,5.713,3.425,5.141,11.679,0.059,-0.059,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
452,5.649,3.724,5.047,11.679,0.052,-0.052,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
453,5.585,4.028,4.970,11.679,0.051,-0.051,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
454,5.520,4.332,4.894,11.679,0.039,-0.039,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
455,5.455,4.640,4.838,11.679,0.052,-0.052,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
456,5.389,4.949,4.787,11.679,0.074,-0.074,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
457,5.323,5.259,4.746,11.679,0.117,-0.117,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
458,5.257,5.571,4.720,11.679,0.197,-0.197,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
459,5.190,5.883,4.694,11.679,0.288,-0.288,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
460,5.124,6.196,4.693,11.679,0.404,-0.404,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
461,5.057,6.510,4.693,11.679,0.493,-0.493,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
462,4.991,6.822,4.707,11.679,0.571,-0.571,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
463,4.924,7.134,4.733,11.679,0.611,-0.611,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
464,4.858,7.446,4.761,11.679,0.580,-0.580,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
465,4.792,7.755,4.812,11.679,0.494,-0.494,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
466,4.727,8.064,4.864,11.679,0.347,-0.347,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
467,4.662,8.370,4.932,11.679,0.163,-0.163,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
468,4.597,8.674,5.008,11.679,0.051,-0.051,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
469,4.533,8.977,5.090,11.679,0.109,-0.109,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
470,4.470,9.273,5.191,11.679,0.252,-0.252,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
471,4.407,9.570,5.292,11.679,0.499,-0.499,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
472,4.345,9.860,5.413,11.679,0.838,-0.838,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
473,4.284,10.149,5.538,11.679,1.215,-1.215,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
474,4.223,10.433,5.672,11.679,1.624,-1.624,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
475,4.164,10.711,5.821,11.679,2.050,-2.050,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
476,4.105,10.988,5.969,11.679,2.429,-2.429,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
477,4.049,11.254,6.139,11.679,2.799,-2.799,14,5.107,6.274,4.693,6.249,0.900,6.395,3.964,11.651,6.395,False,False,False,False
478,6.629,1.279,6.224,11.703,1.549,-1.549,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
479,6.573,1.544,6.054,11.703,1.340,-1.340,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
480,6.515,1.816,5.896,11.703,1.114,-1.114,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
481,6.456,2.093,5.748,11.703,0.894,-0.894,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
482,6.397,2.372,5.602,11.703,0.677,-0.677,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
483,6.335,2.660,5.477,11.703,0.486,-0.486,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
484,6.274,2.948,5.352,11.703,0.319,-0.319,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
485,6.212,3.242,5.244,11.703,0.218,-0.218,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
486,6.148,3.539,5.143,11.703,0.149,-0.149,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
487,6.085,3.838,5.048,11.703,0.088,-0.088,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
488,6.020,4.142,4.972,11.703,0.056,-0.056,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
489,5.956,4.446,4.896,11.703,0.028,-0.028,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
490,5.890,4.754,4.840,11.703,0.019,-0.019,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
491,5.825,5.063,4.788,11.703,0.026,-0.026,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
492,5.759,5.373,4.747,11.703,0.051,-0.051,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
493,5.692,5.685,4.721,11.703,0.100,-0.100,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
494,5.626,5.998,4.695,11.703,0.191,-0.191,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
495,5.559,6.311,4.693,11.703,0.336,-0.336,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
496,5.493,6.624,4.693,11.703,0.466,-0.466,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
497,5.426,6.937,4.706,11.703,0.575,-0.575,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
498,5.360,7.249,4.732,11.703,0.660,-0.660,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
499,5.294,7.561,4.759,11.703,0.655,-0.655,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
500,5.228,7.870,4.810,11.703,0.583,-0.583,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
501,5.162,8.179,4.861,11.703,0.435,-0.435,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
502,5.097,8.485,4.928,11.703,0.267,-0.267,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
503,5.033,8.789,5.004,11.703,0.107,-0.107,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
504,4.968,9.092,5.085,11.703,0.114,-0.114,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
505,4.905,9.389,5.186,11.703,0.260,-0.260,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
506,4.842,9.685,5.286,11.703,0.473,-0.473,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
507,4.780,9.976,5.405,11.703,0.788,-0.788,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
508,4.719,10.265,5.530,11.703,1.164,-1.164,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
509,4.658,10.550,5.662,11.703,1.584,-1.584,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
510,4.599,10.828,5.811,11.703,2.004,-2.004,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
511,4.540,11.106,5.959,11.703,2.393,-2.393,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
512,4.484,11.372,6.127,11.703,2.769,-2.769,15,5.540,6.400,4.693,6.685,1.014,6.395,4.395,11.789,6.395,False,False,False,False
513,7.064,1.396,6.225,11.724,1.991,-1.991,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
514,7.008,1.661,6.054,11.724,1.779,-1.779,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
515,6.950,1.933,5.897,11.724,1.547,-1.547,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
516,6.891,2.211,5.749,11.724,1.304,-1.304,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
517,6.832,2.490,5.603,11.724,1.067,-1.067,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
518,6.770,2.778,5.479,11.724,0.826,-0.826,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
519,6.709,3.066,5.354,11.724,0.582,-0.582,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
520,6.647,3.360,5.245,11.724,0.380,-0.380,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
521,6.583,3.657,5.145,11.724,0.241,-0.241,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
522,6.520,3.956,5.049,11.724,0.147,-0.147,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
523,6.455,4.260,4.973,11.724,0.085,-0.085,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
524,6.391,4.564,4.897,11.724,0.037,-0.037,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
525,6.325,4.872,4.841,11.724,0.013,-0.013,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
526,6.260,5.181,4.790,11.724,0.002,-0.002,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
527,6.194,5.491,4.747,11.724,0.014,-0.014,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
528,6.127,5.803,4.722,11.724,0.053,-0.053,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
529,6.061,6.115,4.696,11.724,0.108,-0.108,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
530,5.994,6.428,4.693,11.724,0.207,-0.207,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
531,5.928,6.741,4.693,11.724,0.351,-0.351,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
532,5.861,7.054,4.705,11.724,0.497,-0.497,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
533,5.795,7.366,4.731,11.724,0.618,-0.618,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
534,5.729,7.679,4.757,11.724,0.657,-0.657,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
535,5.663,7.988,4.808,11.724,0.610,-0.610,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
536,5.597,8.297,4.859,11.724,0.472,-0.472,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
537,5.532,8.603,4.924,11.724,0.313,-0.313,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
538,5.468,8.907,5.000,11.724,0.183,-0.183,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
539,5.403,9.210,5.080,11.724,0.146,-0.146,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
540,5.340,9.507,5.180,11.724,0.284,-0.284,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
541,5.277,9.804,5.281,11.724,0.539,-0.539,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
542,5.215,10.095,5.398,11.724,0.880,-0.880,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
543,5.154,10.384,5.523,11.724,1.260,-1.260,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
544,5.093,10.670,5.654,11.724,1.653,-1.653,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
545,5.034,10.948,5.802,11.724,2.035,-2.035,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
546,4.975,11.225,5.950,11.724,2.402,-2.402,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
547,4.918,11.493,6.116,11.724,2.767,-2.767,16,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
548,7.193,2.956,6.203,10.361,1.746,-1.746,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
549,7.139,3.207,6.012,10.361,1.407,-1.407,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
550,7.083,3.471,5.842,10.361,1.097,-1.097,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
551,7.026,3.738,5.675,10.361,0.827,-0.827,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
552,6.968,4.015,5.525,10.361,0.654,-0.654,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
553,6.908,4.296,5.384,10.361,0.515,-0.515,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
554,6.847,4.582,5.257,10.361,0.414,-0.414,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
555,6.785,4.875,5.142,10.361,0.309,-0.309,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
556,6.722,5.170,5.038,10.361,0.241,-0.241,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
557,6.658,5.472,4.951,10.361,0.216,-0.216,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
