index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,lineID,bulbonline,Universe,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,globalposition_x,globalposition_y,globalposition_z,AmI_0axis_IndicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Xaxis_indicatorLocal,AmI_Zaxis_indicatorLocal,AmI_0axis_IndicatorLocal,AmI_Yaxis_indicatorLocal
319,4.6942,1.7236,5.8428,10.3313,0.3097,-0.3097,11,2,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
320,4.6277,2.0367,5.7149,10.3313,0.3546,-0.3546,11,3,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
321,4.5612,2.3497,5.5962,10.3313,0.3918,-0.3918,11,4,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
322,4.4946,2.6627,5.4868,10.3313,0.4199,-0.4199,11,5,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
323,4.4281,2.9757,5.3867,10.3313,0.4019,-0.4019,11,6,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
324,4.3616,3.2887,5.2959,10.3313,0.4269,-0.4269,11,7,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
325,4.2950,3.6017,5.2143,10.3313,0.4716,-0.4716,11,8,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
326,4.2285,3.9147,5.1420,10.3313,0.4934,-0.4934,11,9,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
327,4.1620,4.2277,5.0789,10.3313,0.5258,-0.5258,11,10,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
328,4.0954,4.5407,5.0252,10.3313,0.5238,-0.5238,11,11,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
329,4.0289,4.8537,4.9806,10.3313,0.5525,-0.5525,11,12,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
330,3.9624,5.1667,4.9454,10.3313,0.6311,-0.6311,11,13,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
331,3.8958,5.4797,4.9194,10.3313,0.7059,-0.7059,11,14,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
332,3.8293,5.7927,4.9027,10.3313,0.7543,-0.7543,11,15,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
333,3.7628,6.1057,4.8953,10.3313,0.7550,-0.7550,11,16,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
334,3.6962,6.4188,4.8971,10.3313,0.6735,-0.6735,11,17,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
335,3.6297,6.7318,4.9082,10.3313,0.5756,-0.5756,11,18,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
336,3.5632,7.0448,4.9286,10.3313,0.4803,-0.4803,11,19,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
337,3.4966,7.3578,4.9582,10.3313,0.3815,-0.3815,11,20,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
338,3.4301,7.6708,4.9971,10.3313,0.2776,-0.2776,11,21,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
339,3.3636,7.9838,5.0453,10.3313,0.1960,-0.1960,11,22,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340,3.2970,8.2968,5.1027,10.3313,0.1779,-0.1779,11,23,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
341,3.2305,8.6098,5.1694,10.3313,0.2550,-0.2550,11,24,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
342,3.1640,8.9228,5.2454,10.3313,0.4017,-0.4017,11,25,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
343,3.0975,9.2358,5.3306,10.3313,0.6001,-0.6001,11,26,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
344,3.0309,9.5488,5.4251,10.3313,0.8437,-0.8437,11,27,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
345,2.9644,9.8618,5.5289,10.3313,1.1137,-1.1137,11,28,1,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
346,5.3007,1.0347,6.2258,11.3262,0.4127,-0.4127,12,0,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
347,5.2342,1.3477,6.0774,11.3262,0.3489,-0.3489,12,1,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
348,5.1676,1.6607,5.9378,11.3262,0.3036,-0.3036,12,2,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
349,5.1011,1.9737,5.8068,11.3262,0.2733,-0.2733,12,3,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
350,5.0346,2.2867,5.6846,11.3262,0.2676,-0.2676,12,4,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
351,4.9681,2.5997,5.5711,11.3262,0.2787,-0.2787,12,5,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
352,4.9015,2.9127,5.4664,11.3262,0.2776,-0.2776,12,6,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
353,4.8350,3.2257,5.3706,11.3262,0.3026,-0.3026,12,7,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
354,4.7685,3.5387,5.2837,11.3262,0.3389,-0.3389,12,8,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
355,4.7019,3.8518,5.2055,11.3262,0.3712,-0.3712,12,9,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
356,4.6354,4.1648,5.1360,11.3262,0.3992,-0.3992,12,10,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
357,4.5689,4.4778,5.0753,11.3262,0.4270,-0.4270,12,11,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
358,4.5023,4.7908,5.0232,11.3262,0.4770,-0.4770,12,12,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
359,4.4358,5.1038,4.9800,11.3262,0.5521,-0.5521,12,13,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360,4.3693,5.4168,4.9459,11.3262,0.6388,-0.6388,12,14,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
361,4.3027,5.7298,4.9204,11.3262,0.7059,-0.7059,12,15,2,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
362,4.2362,6.0428,4.9037,11.3262,0.7224,-0.7224,12,16,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
363,4.1697,6.3558,4.8957,11.3262,0.6779,-0.6779,12,17,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
364,4.1031,6.6688,4.8964,11.3262,0.6429,-0.6429,12,18,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
365,4.0366,6.9818,4.9058,11.3262,0.5844,-0.5844,12,19,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
366,3.9701,7.2948,4.9243,11.3262,0.5261,-0.5261,12,20,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
367,3.9035,7.6078,4.9516,11.3262,0.4111,-0.4111,12,21,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
368,3.8370,7.9208,4.9876,11.3262,0.2595,-0.2595,12,22,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
369,3.7705,8.2339,5.0323,11.3262,0.1079,-0.1079,12,23,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370,3.7039,8.5469,5.0858,11.3262,0.0499,-0.0499,12,24,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
371,3.6374,8.8599,5.1480,11.3262,0.1214,-0.1214,12,25,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372,3.5709,9.1729,5.2190,11.3262,0.2927,-0.2927,12,26,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373,3.5044,9.4859,5.2991,11.3262,0.5615,-0.5615,12,27,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
374,3.4378,9.7989,5.3878,11.3262,0.8588,-0.8588,12,28,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375,3.3713,10.1119,5.4853,11.3262,1.1841,-1.1841,12,29,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
376,3.3048,10.4249,5.5915,11.3262,1.5767,-1.5767,12,30,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
377,3.2382,10.7379,5.7064,11.3262,1.9855,-1.9855,12,31,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
378,3.1717,11.0509,5.8301,11.3262,2.4152,-2.4152,12,32,1,4.2454,5.9997,4.9054,5.3720,0.6994,6.3946,3.0993,11.3913,5.9746,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
379,5.7076,1.2848,6.1405,11.4683,0.6345,-0.6345,13,0,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
380,5.6411,1.5978,5.9859,11.4683,0.4650,-0.4650,13,1,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
381,5.5745,1.9108,5.8414,11.4683,0.3472,-0.3472,13,2,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
382,5.5080,2.2238,5.7071,11.4683,0.2514,-0.2514,13,3,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
383,5.4415,2.5368,5.5830,11.4683,0.1952,-0.1952,13,4,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
384,5.3750,2.8498,5.4691,11.4683,0.1767,-0.1767,13,5,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
385,5.3084,3.1628,5.3658,11.4683,0.1892,-0.1892,13,6,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
386,5.2419,3.4758,5.2728,11.4683,0.2299,-0.2299,13,7,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
387,5.1754,3.7888,5.1899,11.4683,0.2772,-0.2772,13,8,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
388,5.1088,4.1018,5.1172,11.4683,0.2760,-0.2760,13,9,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
389,5.0423,4.4148,5.0547,11.4683,0.2899,-0.2899,13,10,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
390,4.9758,4.7278,5.0024,11.4683,0.3260,-0.3260,13,11,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
391,4.9092,5.0408,4.9606,11.4683,0.3763,-0.3763,13,12,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
392,4.8427,5.3538,4.9291,11.4683,0.4665,-0.4665,13,13,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
393,4.7762,5.6669,4.9078,11.4683,0.5553,-0.5553,13,14,2,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
394,4.7096,5.9799,4.8967,11.4683,0.6049,-0.6049,13,15,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
395,4.6431,6.2929,4.8958,11.4683,0.6520,-0.6520,13,16,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
396,4.5766,6.6059,4.9051,11.4683,0.6788,-0.6788,13,17,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
397,4.5100,6.9189,4.9247,11.4683,0.6980,-0.6980,13,18,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
398,4.4435,7.2319,4.9549,11.4683,0.7041,-0.7041,13,19,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
399,4.3770,7.5449,4.9952,11.4683,0.6289,-0.6289,13,20,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
400,4.3104,7.8579,5.0457,11.4683,0.5057,-0.5057,13,21,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
401,4.2439,8.1709,5.1064,11.4683,0.3538,-0.3538,13,22,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
402,4.1774,8.4839,5.1773,11.4683,0.2429,-0.2429,13,23,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
403,4.1108,8.7969,5.2584,11.4683,0.2178,-0.2178,13,24,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
404,4.0443,9.1099,5.3501,11.4683,0.3731,-0.3731,13,25,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
405,3.9778,9.4229,5.4520,11.4683,0.6154,-0.6154,13,26,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
406,3.9113,9.7359,5.5641,11.4683,0.9334,-0.9334,13,27,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
407,3.8447,10.0490,5.6864,11.4683,1.3144,-1.3144,13,28,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
408,3.7782,10.3620,5.8189,11.4683,1.7557,-1.7557,13,29,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
409,3.7117,10.6750,5.9616,11.4683,2.2078,-2.2078,13,30,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
410,3.6451,10.9880,6.1147,11.4683,2.6364,-2.6364,13,31,1,4.6710,6.1616,4.8950,5.8085,0.8099,6.3946,3.5335,11.5133,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
411,6.1145,1.5348,6.0718,11.4936,0.9333,-0.9333,14,0,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
412,6.0480,1.8478,5.9218,11.4936,0.7140,-0.7140,14,1,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
413,5.9814,2.1608,5.7821,11.4936,0.5298,-0.5298,14,2,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
414,5.9149,2.4738,5.6524,11.4936,0.3799,-0.3799,14,3,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
415,5.8484,2.7868,5.5330,11.4936,0.2920,-0.2920,14,4,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
416,5.7819,3.0999,5.4241,11.4936,0.2554,-0.2554,14,5,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
