ID,Panel,col,row,x 3d,y 3d,to steelwire,to ceiling,to floor,x 2d,y 2d,DMX universe,DMX bk,DMX address,sensor index,deflection_cm,to wall,sequence index,known dmx,known pos,Labels,RackID,DimID,DimPort
703,000-A,1,23,9.976,2.846,0,2.273,4.122,0,0,12,0,34,0,193.3,0.664,1,1,1,row:24|pos:2|dim:2|id:704,0,2,4
704,000-A,2,23,9.910,3.159,0,2.153,4.242,0,0,12,0,35,0,166.4,0.984,2,1,1,row:24|pos:3|dim:2|id:705,0,2,4
705,000-A,3,23,9.843,3.472,0,2.047,4.348,0,0,12,0,36,0,142.1,1.304,3,1,1,row:24|pos:4|dim:2|id:706,0,2,4
706,000-A,4,23,9.777,3.785,0,1.950,4.444,0,0,12,0,37,0,119.5,1.624,4,1,1,row:24|pos:5|dim:2|id:707,0,2,4
707,000-A,5,23,9.710,4.098,0,1.887,4.507,0,0,12,0,38,0,101.4,1.944,5,1,1,row:24|pos:6|dim:2|id:708,0,2,4
708,000-A,6,23,9.644,4.411,0,1.872,4.523,0,0,12,0,39,0,89.1,2.264,6,1,1,row:24|pos:7|dim:2|id:709,0,2,4
709,000-A,7,23,9.577,4.724,0,1.890,4.504,0,0,12,0,40,0,81.2,2.584,7,1,1,row:24|pos:8|dim:2|id:710,0,2,4
710,000-A,8,23,9.511,5.037,0,1.948,4.447,0,0,12,0,41,0,78.2,2.904,8,1,1,row:24|pos:9|dim:2|id:711,0,2,4
711,000-A,9,23,9.444,5.350,0,2.039,4.355,0,0,12,0,42,0,79.7,3.224,9,1,1,row:24|pos:10|dim:2|id:712,0,2,4
712,000-A,10,23,9.377,5.663,0,2.222,4.173,0,0,12,0,43,0,91.2,3.544,10,1,1,row:24|pos:11|dim:2|id:713,0,2,4
713,000-A,11,23,9.311,5.976,0,2.621,3.773,0,0,12,0,44,0,125.4,3.864,11,1,1,row:24|pos:12|dim:2|id:714,0,2,4
714,000-A,12,23,9.244,6.290,0,2.999,3.395,0,0,12,0,45,0,158.5,4.184,12,1,1,row:24|pos:13|dim:2|id:715,0,2,4
715,000-A,13,23,9.178,6.603,0,3.277,3.118,0,0,12,0,46,0,182.7,4.504,13,1,1,row:24|pos:14|dim:2|id:716,0,2,4
716,000-A,14,23,9.111,6.915,0,3.433,2.961,0,0,12,0,47,0,195.6,4.824,14,1,1,row:24|pos:15|dim:2|id:717,0,2,4
717,000-A,15,23,9.045,7.229,0,3.522,2.873,0,0,12,0,48,0,202.8,5.144,15,1,1,row:24|pos:16|dim:2|id:718,0,2,4
718,000-A,16,23,8.978,7.542,0,3.495,2.899,0,0,12,0,49,0,199.6,5.464,16,1,1,row:24|pos:17|dim:2|id:719,0,2,4
719,000-A,17,23,8.912,7.854,0,3.402,2.992,0,0,12,0,50,0,190.7,5.219,17,1,1,row:24|pos:18|dim:2|id:720,0,2,4
720,000-A,18,23,8.845,8.168,0,3.275,3.119,0,0,12,0,51,0,179.4,4.899,18,1,1,row:24|pos:19|dim:2|id:721,0,2,4
721,000-A,19,23,8.779,8.480,0,3.202,3.193,0,0,12,0,52,0,174.4,4.579,19,1,1,row:24|pos:20|dim:2|id:722,0,2,4
722,000-A,20,23,8.712,8.793,0,3.266,3.128,0,0,12,0,53,0,184.3,4.259,20,1,1,row:24|pos:21|dim:2|id:723,0,2,4
723,000-A,21,23,8.646,9.107,0,3.445,2.949,0,0,12,0,54,0,206.7,3.939,21,1,1,row:24|pos:22|dim:2|id:724,0,2,4
724,000-A,22,23,8.579,9.419,0,3.538,2.856,0,0,12,0,55,0,221.4,3.619,22,1,1,row:24|pos:23|dim:2|id:725,0,2,4
725,000-A,23,23,8.512,9.732,0,3.560,2.834,0,0,12,0,56,0,230.1,3.299,23,1,1,row:24|pos:24|dim:2|id:726,0,2,4
726,000-A,24,23,8.446,10.046,0,3.525,2.869,0,0,12,0,57,0,234.1,2.979,24,1,1,row:24|pos:25|dim:2|id:727,0,2,4
727,000-A,25,23,8.379,10.358,0,3.432,2.963,0,0,12,0,58,0,233.3,2.659,25,1,1,row:24|pos:26|dim:2|id:728,0,2,4
728,000-A,26,23,8.313,10.672,0,3.198,3.197,0,0,12,0,59,0,219.4,2.339,26,1,1,row:24|pos:27|dim:2|id:729,0,2,4
729,000-A,27,23,8.246,10.985,0,2.999,3.396,0,0,12,0,60,0,210.1,2.019,27,1,1,row:24|pos:28|dim:2|id:730,0,2,4
730,000-A,28,23,8.180,11.298,0,2.882,3.513,0,0,12,0,61,0,209.9,1.699,28,1,1,row:24|pos:29|dim:2|id:731,0,2,4
731,000-A,29,23,8.113,11.611,0,2.817,3.577,0,0,12,0,62,0,216.0,1.379,29,1,1,row:24|pos:30|dim:2|id:732,0,2,4
732,000-A,30,23,8.047,11.924,0,2.766,3.629,0,0,12,0,63,0,224.4,1.059,30,1,1,row:24|pos:31|dim:2|id:733,0,2,4
733,000-A,31,23,7.980,12.237,0,2.895,3.499,0,0,12,0,64,0,252.0,0.739,31,1,1,row:24|pos:32|dim:2|id:734,0,2,4
734,000-A,32,23,7.914,12.550,0,3.248,3.147,0,0,12,0,65,0,302.9,0.419,32,1,1,row:24|pos:33|dim:2|id:735,0,2,4
735,000-A,0,24,8.321,12.800,0,3.313,3.081,0,0,13,0,1,0,311.8,0.372,32,1,1,row:25|pos:1|dim:2|id:736,0,2,5
736,000-A,1,24,8.387,12.487,0,2.883,3.512,0,0,13,0,2,0,253.1,0.692,31,1,1,row:25|pos:2|dim:2|id:737,0,2,5
737,000-A,2,24,8.454,12.174,0,2.767,3.628,0,0,13,0,3,0,226.8,1.012,30,1,1,row:25|pos:3|dim:2|id:738,0,2,5
738,000-A,3,24,8.520,11.861,0,2.795,3.599,0,0,13,0,4,0,216.0,1.332,29,1,1,row:25|pos:4|dim:2|id:739,0,2,5
739,000-A,4,24,8.587,11.548,0,2.815,3.580,0,0,13,0,5,0,205.2,1.652,28,1,1,row:25|pos:5|dim:2|id:740,0,2,5
740,000-A,5,24,8.653,11.235,0,2.890,3.505,0,0,13,0,6,0,201.1,1.972,27,1,1,row:25|pos:6|dim:2|id:741,0,2,5
741,000-A,6,24,8.720,10.922,0,3.086,3.308,0,0,13,0,7,0,210.0,2.292,26,1,1,row:25|pos:7|dim:2|id:742,0,2,5
742,000-A,7,24,8.786,10.609,0,3.317,3.078,0,0,13,0,8,0,223.4,2.612,25,1,1,row:25|pos:8|dim:2|id:743,0,2,5
743,000-A,8,24,8.853,10.296,0,3.506,2.889,0,0,13,0,9,0,233.7,2.932,24,1,1,row:25|pos:9|dim:2|id:744,0,2,5
744,000-A,9,24,8.919,9.983,0,3.583,2.812,0,0,13,0,10,0,233.8,3.252,23,1,1,row:25|pos:10|dim:2|id:745,0,2,5
745,000-A,10,24,8.986,9.670,0,3.587,2.807,0,0,13,0,11,0,227.5,3.572,22,1,1,row:25|pos:11|dim:2|id:746,0,2,5
746,000-A,11,24,9.053,9.357,0,3.520,2.874,0,0,13,0,12,0,215.2,3.892,21,1,1,row:25|pos:12|dim:2|id:747,0,2,5
747,000-A,12,24,9.119,9.044,0,3.310,3.084,0,0,13,0,13,0,189.5,4.212,20,1,1,row:25|pos:13|dim:2|id:748,0,2,5
748,000-A,13,24,9.185,8.731,0,3.058,3.336,0,0,13,0,14,0,160.7,4.532,19,1,1,row:25|pos:14|dim:2|id:749,0,2,5
749,000-A,14,24,9.252,8.418,0,2.856,3.539,0,0,13,0,15,0,137.9,4.852,18,1,1,row:25|pos:15|dim:2|id:750,0,2,5
750,000-A,15,24,9.319,8.105,0,2.948,3.446,0,0,13,0,16,0,145.5,5.172,17,1,1,row:25|pos:16|dim:2|id:751,0,2,5
751,000-A,16,24,9.385,7.792,0,3.035,3.359,0,0,13,0,17,0,153.6,5.492,16,1,1,row:25|pos:17|dim:2|id:752,0,2,5
752,000-A,17,24,9.452,7.479,0,3.085,3.310,0,0,13,0,18,0,158.9,5.240,15,1,1,row:25|pos:18|dim:2|id:753,0,2,5
753,000-A,18,24,9.518,7.165,0,3.064,3.331,0,0,13,0,19,0,158.2,4.920,14,1,1,row:25|pos:19|dim:2|id:754,0,2,5
754,000-A,19,24,9.585,6.853,0,2.971,3.424,0,0,13,0,20,0,151.3,4.600,13,1,1,row:25|pos:20|dim:2|id:755,0,2,5
755,000-A,20,24,9.651,6.540,0,2.792,3.603,0,0,13,0,21,0,136.9,4.280,12,1,1,row:25|pos:21|dim:2|id:756,0,2,5
756,000-A,21,24,9.718,6.226,0,2.540,3.855,0,0,13,0,22,0,116.0,3.960,11,1,1,row:25|pos:22|dim:2|id:757,0,2,5
757,000-A,22,24,9.784,5.913,0,2.278,4.117,0,0,13,0,23,0,95.3,3.640,10,1,1,row:25|pos:23|dim:2|id:758,0,2,5
758,000-A,23,24,9.851,5.601,0,2.126,4.269,0,0,13,0,24,0,86.5,3.320,9,1,1,row:25|pos:24|dim:2|id:759,0,2,5
759,000-A,24,24,9.917,5.287,0,2.052,4.343,0,0,13,0,25,0,86.6,3.000,8,1,1,row:25|pos:25|dim:2|id:760,0,2,5
760,000-A,25,24,9.984,4.974,0,1.988,4.406,0,0,13,0,26,0,88.6,2.680,7,1,1,row:25|pos:26|dim:2|id:761,0,2,5
761,000-A,26,24,10.050,4.662,0,1.943,4.452,0,0,13,0,27,0,93.5,2.360,6,1,1,row:25|pos:27|dim:2|id:762,0,2,5
762,000-A,27,24,10.117,4.348,0,1.918,4.476,0,0,13,0,28,0,101.6,2.040,5,1,1,row:25|pos:28|dim:2|id:763,0,2,5
763,000-A,28,24,10.184,4.035,0,1.924,4.471,0,0,13,0,29,0,113.6,1.720,4,1,1,row:25|pos:29|dim:2|id:764,0,2,5
764,000-A,29,24,10.250,3.722,0,1.957,4.437,0,0,13,0,30,0,129.4,1.400,3,1,1,row:25|pos:30|dim:2|id:765,0,2,5
765,000-A,30,24,10.317,3.409,0,2.049,4.346,0,0,13,0,31,0,152.0,1.080,2,1,1,row:25|pos:31|dim:2|id:766,0,2,5
766,000-A,31,24,10.383,3.096,0,2.143,4.251,0,0,13,0,32,0,175.9,0.760,1,1,1,row:25|pos:32|dim:2|id:767,0,2,5
767,000-A,32,24,10.450,2.783,0,2.252,4.143,0,0,13,0,33,0,202.2,0.440,0,1,1,row:25|pos:33|dim:2|id:768,0,2,5
768,000-A,0,25,10.857,3.034,0,2.186,4.208,0,0,13,0,34,0,191.2,0.535,0,1,1,row:26|pos:1|dim:2|id:769,0,2,5
769,000-A,1,25,10.790,3.346,0,2.081,4.314,0,0,13,0,35,0,165.5,0.855,1,1,1,row:26|pos:2|dim:2|id:770,0,2,5
770,000-A,2,25,10.723,3.659,0,1.990,4.404,0,0,13,0,36,0,142.3,1.175,2,1,1,row:26|pos:3|dim:2|id:771,0,2,5
771,000-A,3,25,10.657,3.973,0,1.940,4.455,0,0,13,0,37,0,124.1,1.495,3,1,1,row:26|pos:4|dim:2|id:772,0,2,5
772,000-A,4,25,10.590,4.285,0,1.925,4.470,0,0,13,0,38,0,110.5,1.815,4,1,1,row:26|pos:5|dim:2|id:773,0,2,5
773,000-A,5,25,10.524,4.598,0,1.939,4.455,0,0,13,0,39,0,100.8,2.135,5,1,1,row:26|pos:6|dim:2|id:774,0,2,5
774,000-A,6,25,10.457,4.912,0,1.976,4.418,0,0,13,0,40,0,94.3,2.455,6,1,1,row:26|pos:7|dim:2|id:775,0,2,5
775,000-A,7,25,10.391,5.224,0,2.038,4.357,0,0,13,0,41,0,91.3,2.775,7,1,1,row:26|pos:8|dim:2|id:776,0,2,5
776,000-A,8,25,10.324,5.537,0,2.099,4.295,0,0,13,0,42,0,89.3,3.095,8,1,1,row:26|pos:9|dim:2|id:777,0,2,5
777,000-A,9,25,10.258,5.851,0,2.185,4.209,0,0,13,0,43,0,90.8,3.415,9,1,1,row:26|pos:10|dim:2|id:778,0,2,5
778,000-A,10,25,10.191,6.164,0,2.307,4.088,0,0,13,0,44,0,96.7,3.735,10,1,1,row:26|pos:11|dim:2|id:779,0,2,5
779,000-A,11,25,10.125,6.477,0,2.477,3.917,0,0,13,0,45,0,108.6,4.055,11,1,1,row:26|pos:12|dim:2|id:780,0,2,5
780,000-A,12,25,10.058,6.790,0,2.588,3.807,0,0,13,0,46,0,115.5,4.375,12,1,1,row:26|pos:13|dim:2|id:781,0,2,5
781,000-A,13,25,9.992,7.103,0,2.625,3.769,0,0,13,0,47,0,116.1,4.695,13,1,1,row:26|pos:14|dim:2|id:782,0,2,5
782,000-A,14,25,9.925,7.416,0,2.613,3.781,0,0,13,0,48,0,112.8,5.015,14,1,1,row:26|pos:15|dim:2|id:783,0,2,5
783,000-A,15,25,9.859,7.729,0,2.550,3.845,0,0,13,0,49,0,105.3,5.335,15,1,1,row:26|pos:16|dim:2|id:784,0,2,5
784,000-A,16,25,9.792,8.042,0,2.454,3.941,0,0,13,0,50,0,95.5,5.446,16,1,1,row:26|pos:17|dim:2|id:785,0,2,5
785,000-A,17,25,9.726,8.355,0,2.358,4.036,0,0,13,0,51,0,86.7,5.126,17,1,1,row:26|pos:18|dim:2|id:786,0,2,5
786,000-A,18,25,9.659,8.668,0,2.478,3.917,0,0,13,0,52,0,100.5,4.806,18,1,1,row:26|pos:19|dim:2|id:787,0,2,5
787,000-A,19,25,9.592,8.981,0,2.801,3.594,0,0,13,0,53,0,135.6,4.486,19,1,1,row:26|pos:20|dim:2|id:788,0,2,5
788,000-A,20,25,9.526,9.294,0,3.215,3.179,0,0,13,0,54,0,180.9,4.166,20,1,1,row:26|pos:21|dim:2|id:789,0,2,5
789,000-A,21,25,9.459,9.607,0,3.448,2.947,0,0,13,0,55,0,209.0,3.846,21,1,1,row:26|pos:22|dim:2|id:790,0,2,5
790,000-A,22,25,9.393,9.920,0,3.494,2.901,0,0,13,0,56,0,219.3,3.526,22,1,1,row:26|pos:23|dim:2|id:791,0,2,5
791,000-A,23,25,9.326,10.233,0,3.447,2.948,0,0,13,0,57,0,221.5,3.206,23,1,1,row:26|pos:24|dim:2|id:792,0,2,5
792,000-A,24,25,9.260,10.546,0,3.306,3.089,0,0,13,0,58,0,215.2,2.886,24,1,1,row:26|pos:25|dim:2|id:793,0,2,5
793,000-A,25,25,9.193,10.859,0,3.087,3.307,0,0,13,0,59,0,202.2,2.566,25,1,1,row:26|pos:26|dim:2|id:794,0,2,5
794,000-A,26,25,9.127,11.172,0,2.835,3.559,0,0,13,0,60,0,186.7,2.246,26,1,1,row:26|pos:27|dim:2|id:795,0,2,5
795,000-A,27,25,9.060,11.485,0,2.728,3.666,0,0,13,0,61,0,186.8,1.926,27,1,1,row:26|pos:28|dim:2|id:796,0,2,5
796,000-A,28,25,8.994,11.798,0,2.728,3.667,0,0,13,0,62,0,198.6,1.606,28,1,1,row:26|pos:29|dim:2|id:797,0,2,5
797,000-A,29,25,8.927,12.111,0,2.726,3.669,0,0,13,0,63,0,211.2,1.286,29,1,1,row:26|pos:30|dim:2|id:798,0,2,5
798,000-A,30,25,8.861,12.424,0,2.738,3.656,0,0,13,0,64,0,226.2,0.966,30,1,1,row:26|pos:31|dim:2|id:799,0,2,5
799,000-A,31,25,8.794,12.737,0,2.949,3.446,0,0,13,0,65,0,262.0,0.646,31,1,1,row:26|pos:32|dim:2|id:800,0,2,5
800,000-A,32,25,8.727,13.050,0,3.439,2.955,0,0,13,0,66,0,326.8,0.326,32,1,1,row:26|pos:33|dim:2|id:801,0,2,5
801,000-A,0,26,9.201,12.987,0,3.034,3.361,0,0,14,0,1,0,272.8,0.600,31,1,1,row:27|pos:1|dim:2|id:802,0,2,6
802,000-A,1,26,9.268,12.674,0,2.708,3.686,0,0,14,0,2,0,225.4,0.920,30,1,1,row:27|pos:2|dim:2|id:803,0,2,6
803,000-A,2,26,9.334,12.361,0,2.661,3.733,0,0,14,0,3,0,206.8,1.240,29,1,1,row:27|pos:3|dim:2|id:804,0,2,6
804,000-A,3,26,9.401,12.048,0,2.604,3.791,0,0,14,0,4,0,188.2,1.560,28,1,1,row:27|pos:4|dim:2|id:805,0,2,6
805,000-A,4,26,9.467,11.735,0,2.539,3.856,0,0,14,0,5,0,169.8,1.880,27,1,1,row:27|pos:5|dim:2|id:806,0,2,6
806,000-A,5,26,9.534,11.422,0,2.551,3.843,0,0,14,0,6,0,160.1,2.200,26,1,1,row:27|pos:6|dim:2|id:807,0,2,6
807,000-A,6,26,9.600,11.109,0,2.692,3.703,0,0,14,0,7,0,164.2,2.520,25,1,1,row:27|pos:7|dim:2|id:808,0,2,6
808,000-A,7,26,9.667,10.796,0,2.939,3.456,0,0,14,0,8,0,180.0,2.840,24,1,1,row:27|pos:8|dim:2|id:809,0,2,6
809,000-A,8,26,9.733,10.483,0,3.104,3.290,0,0,14,0,9,0,188.6,3.160,23,1,1,row:27|pos:9|dim:2|id:810,0,2,6
810,000-A,9,26,9.800,10.170,0,3.179,3.216,0,0,14,0,10,0,189.1,3.480,22,1,1,row:27|pos:10|dim:2|id:811,0,2,6
811,000-A,10,26,9.866,9.857,0,3.122,3.273,0,0,14,0,11,0,177.4,3.800,21,1,1,row:27|pos:11|dim:2|id:812,0,2,6
812,000-A,11,26,9.933,9.544,0,2.975,3.420,0,0,14,0,12,0,157.7,4.120,20,1,1,row:27|pos:12|dim:2|id:813,0,2,6
813,000-A,12,26,9.999,9.231,0,2.560,3.835,0,0,14,0,13,0,112.2,4.440,19,1,1,row:27|pos:13|dim:2|id:814,0,2,6
814,000-A,13,26,10.066,8.918,0,2.279,4.116,0,0,14,0,14,0,81.1,4.760,18,1,1,row:27|pos:14|dim:2|id:815,0,2,6
815,000-A,14,26,10.132,8.605,0,2.094,4.300,0,0,14,0,15,0,60.7,5.080,17,1,1,row:27|pos:15|dim:2|id:816,0,2,6
816,000-A,15,26,10.199,8.292,0,2.114,4.281,0,0,14,0,16,0,61.6,5.400,16,1,1,row:27|pos:16|dim:2|id:817,0,2,6
817,000-A,16,26,10.265,7.979,0,2.197,4.198,0,0,14,0,17,0,69.8,5.427,15,1,1,row:27|pos:17|dim:2|id:818,0,2,6
818,000-A,17,26,10.332,7.666,0,2.323,4.071,0,0,14,0,18,0,83.4,5.107,14,1,1,row:27|pos:18|dim:2|id:819,0,2,6
819,000-A,18,26,10.399,7.353,0,2.442,3.952,0,0,14,0,19,0,97.2,4.787,13,1,1,row:27|pos:19|dim:2|id:820,0,2,6
820,000-A,19,26,10.465,7.040,0,2.479,3.916,0,0,14,0,20,0,103.8,4.467,12,1,1,row:27|pos:20|dim:2|id:821,0,2,6
821,000-A,20,26,10.532,6.727,0,2.442,3.952,0,0,14,0,21,0,104.1,4.147,11,1,1,row:27|pos:21|dim:2|id:822,0,2,6
822,000-A,21,26,10.598,6.414,0,2.325,4.070,0,0,14,0,22,0,97.2,3.827,10,1,1,row:27|pos:22|dim:2|id:823,0,2,6
823,000-A,22,26,10.665,6.101,0,2.163,4.231,0,0,14,0,23,0,87.0,3.507,9,1,1,row:27|pos:23|dim:2|id:824,0,2,6
824,000-A,23,26,10.731,5.788,0,2.054,4.341,0,0,14,0,24,0,82.9,3.187,8,1,1,row:27|pos:24|dim:2|id:825,0,2,6
825,000-A,24,26,10.798,5.475,0,1.977,4.417,0,0,14,0,25,0,83.1,2.867,7,1,1,row:27|pos:25|dim:2|id:826,0,2,6
826,000-A,25,26,10.864,5.162,0,1.907,4.488,0,0,14,0,26,0,84.9,2.547,6,1,1,row:27|pos:26|dim:2|id:827,0,2,6
827,000-A,26,26,10.931,4.849,0,1.851,4.543,0,0,14,0,27,0,89.2,2.227,5,1,1,row:27|pos:27|dim:2|id:828,0,2,6
828,000-A,27,26,10.997,4.536,0,1.807,4.588,0,0,14,0,28,0,95.6,1.907,4,1,1,row:27|pos:28|dim:2|id:829,0,2,6
829,000-A,28,26,11.064,4.223,0,1.795,4.600,0,0,14,0,29,0,106.2,1.587,3,1,1,row:27|pos:29|dim:2|id:830,0,2,6
830,000-A,29,26,11.130,3.910,0,1.838,4.556,0,0,14,0,30,0,123.4,1.267,2,1,1,row:27|pos:30|dim:2|id:831,0,2,6
831,000-A,30,26,11.197,3.597,0,1.927,4.468,0,0,14,0,31,0,146.1,0.947,1,1,1,row:27|pos:31|dim:2|id:832,0,2,6
832,000-A,31,26,11.263,3.284,0,2.048,4.347,0,0,14,0,32,0,173.0,0.627,0,1,1,row:27|pos:32|dim:2|id:833,0,2,6
833,000-A,0,27,11.737,3.221,0,2.033,4.362,0,0,14,0,33,0,181.7,0.419,0,1,1,row:28|pos:1|dim:2|id:834,0,2,6
834,000-A,1,27,11.670,3.534,0,1.862,4.533,0,0,14,0,34,0,149.2,0.739,1,1,1,row:28|pos:2|dim:2|id:835,0,2,6
835,000-A,2,27,11.604,3.847,0,1.718,4.676,0,0,14,0,35,0,120.5,1.059,2,1,1,row:28|pos:3|dim:2|id:836,0,2,6
836,000-A,3,27,11.537,4.160,0,1.602,4.792,0,0,14,0,36,0,95.5,1.379,3,1,1,row:28|pos:4|dim:2|id:837,0,2,6
837,000-A,4,27,11.471,4.473,0,1.568,4.826,0,0,14,0,37,0,79.7,1.699,4,1,1,row:28|pos:5|dim:2|id:838,0,2,6
838,000-A,5,27,11.404,4.786,0,1.583,4.811,0,0,14,0,38,0,69.8,2.019,5,1,1,row:28|pos:6|dim:2|id:839,0,2,6
839,000-A,6,27,11.338,5.099,0,1.637,4.758,0,0,14,0,39,0,64.7,2.339,6,1,1,row:28|pos:7|dim:2|id:840,0,2,6
840,000-A,7,27,11.271,5.412,0,1.708,4.687,0,0,14,0,40,0,62.3,2.659,7,1,1,row:28|pos:8|dim:2|id:841,0,2,6
841,000-A,8,27,11.205,5.725,0,1.790,4.605,0,0,14,0,41,0,61.9,2.979,8,1,1,row:28|pos:9|dim:2|id:842,0,2,6
842,000-A,9,27,11.138,6.038,0,1.882,4.512,0,0,14,0,42,0,63.7,3.299,9,1,1,row:28|pos:10|dim:2|id:843,0,2,6
843,000-A,10,27,11.072,6.351,0,2.010,4.385,0,0,14,0,43,0,69.8,3.619,10,1,1,row:28|pos:11|dim:2|id:844,0,2,6
844,000-A,11,27,11.005,6.664,0,2.168,4.226,0,0,14,0,44,0,80.1,3.939,11,1,1,row:28|pos:12|dim:2|id:845,0,2,6
845,000-A,12,27,10.938,6.977,0,2.297,4.098,0,0,14,0,45,0,88.4,4.259,12,1,1,row:28|pos:13|dim:2|id:846,0,2,6
846,000-A,13,27,10.872,7.290,0,2.321,4.073,0,0,14,0,46,0,87.2,4.579,13,1,1,row:28|pos:14|dim:2|id:847,0,2,6
847,000-A,14,27,10.805,7.603,0,2.199,4.196,0,0,14,0,47,0,72.3,4.899,14,1,1,row:28|pos:15|dim:2|id:848,0,2,6
848,000-A,15,27,10.739,7.916,0,2.004,4.391,0,0,14,0,48,0,51.1,5.219,15,1,1,row:28|pos:16|dim:2|id:849,0,2,6
849,000-A,16,27,10.672,8.229,0,1.878,4.516,0,0,14,0,49,0,37.9,5.539,16,1,1,row:28|pos:17|dim:2|id:850,0,2,6
850,000-A,17,27,10.606,8.542,0,1.824,4.571,0,0,14,0,50,0,32.7,5.355,17,1,1,row:28|pos:18|dim:2|id:851,0,2,6
851,000-A,18,27,10.539,8.855,0,1.899,4.496,0,0,14,0,51,0,41.5,5.035,18,1,1,row:28|pos:19|dim:2|id:852,0,2,6
852,000-A,19,27,10.473,9.168,0,2.041,4.354,0,0,14,0,52,0,57.9,4.715,19,1,1,row:28|pos:20|dim:2|id:853,0,2,6
853,000-A,20,27,10.406,9.481,0,2.332,4.063,0,0,14,0,53,0,90.2,4.395,20,1,1,row:28|pos:21|dim:2|id:854,0,2,6
854,000-A,21,27,10.340,9.794,0,2.570,3.825,0,0,14,0,54,0,118.2,4.075,21,1,1,row:28|pos:22|dim:2|id:855,0,2,6
855,000-A,22,27,10.273,10.107,0,2.715,3.680,0,0,14,0,55,0,137.8,3.755,22,1,1,row:28|pos:23|dim:2|id:856,0,2,6
856,000-A,23,27,10.207,10.420,0,2.715,3.679,0,0,14,0,56,0,144.1,3.435,23,1,1,row:28|pos:24|dim:2|id:857,0,2,6
857,000-A,24,27,10.140,10.733,0,2.599,3.795,0,0,14,0,57,0,139.6,3.115,24,1,1,row:28|pos:25|dim:2|id:858,0,2,6
858,000-A,25,27,10.074,11.046,0,2.398,3.997,0,0,14,0,58,0,127.6,2.795,25,1,1,row:28|pos:26|dim:2|id:859,0,2,6
859,000-A,26,27,10.007,11.359,0,2.248,4.146,0,0,14,0,59,0,121.6,2.475,26,1,1,row:28|pos:27|dim:2|id:860,0,2,6
860,000-A,27,27,9.941,11.672,0,2.204,4.190,0,0,14,0,60,0,127.3,2.155,27,1,1,row:28|pos:28|dim:2|id:861,0,2,6
861,000-A,28,27,9.874,11.985,0,2.283,4.111,0,0,14,0,61,0,146.2,1.835,28,1,1,row:28|pos:29|dim:2|id:862,0,2,6
862,000-A,29,27,9.807,12.298,0,2.452,3.943,0,0,14,0,62,0,175.1,1.515,29,1,1,row:28|pos:30|dim:2|id:863,0,2,6
863,000-A,30,27,9.741,12.611,0,2.587,3.808,0,0,14,0,63,0,201.6,1.195,30,1,1,row:28|pos:31|dim:2|id:864,0,2,6
864,000-A,31,27,9.674,12.924,0,2.752,3.643,0,0,14,0,64,0,232.0,0.875,31,1,1,row:28|pos:32|dim:2|id:865,0,2,6
865,000-A,32,27,9.608,13.237,0,3.111,3.283,0,0,14,0,65,0,282.9,0.555,32,1,1,row:28|pos:33|dim:2|id:866,0,2,6
