index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,bulbonline,lineID,Universe,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_0axis_IndicatorLocal,AmI_Zaxis_indicatorLocal,AmI_Yaxis_indicatorLocal,AmI_Xaxis_indicatorLocal,AmI_0axis_IndicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,Up
486,6.393,4.554,4.900,11.727,0.038,-0.038,10,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
487,6.326,4.867,4.841,11.727,0.013,-0.013,11,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
488,6.260,5.180,4.790,11.727,0.002,-0.002,12,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
489,6.193,5.493,4.747,11.727,0.015,-0.015,13,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
490,6.127,5.806,4.721,11.727,0.054,-0.054,14,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
491,6.060,6.119,4.696,11.727,0.109,-0.109,15,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
492,5.994,6.432,4.693,11.727,0.209,-0.209,16,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
493,5.927,6.745,4.693,11.727,0.352,-0.352,17,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
494,5.861,7.058,4.706,11.727,0.499,-0.499,18,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
495,5.794,7.371,4.731,11.727,0.619,-0.619,19,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
496,5.727,7.685,4.758,11.727,0.656,-0.656,20,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
497,5.661,7.998,4.809,11.727,0.609,-0.609,21,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
498,5.594,8.311,4.861,11.727,0.466,-0.466,22,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
499,5.528,8.624,4.929,11.727,0.302,-0.302,23,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
500,5.461,8.937,5.008,11.727,0.178,-0.178,24,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501,5.395,9.250,5.093,11.727,0.165,-0.165,25,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502,5.328,9.563,5.199,11.727,0.309,-0.309,26,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503,5.262,9.876,5.305,11.727,0.612,-0.612,27,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
504,5.195,10.189,5.439,11.727,1.003,-1.003,28,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
505,5.129,10.502,5.574,11.727,1.417,-1.417,29,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
506,5.062,10.815,5.731,11.727,1.859,-1.859,30,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
507,4.996,11.128,5.898,11.727,2.274,-2.274,31,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
508,4.929,11.441,6.082,11.727,2.695,-2.695,32,16,0,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
509,7.125,3.275,5.964,10.361,1.319,-1.319,5,17,3,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
510,7.058,3.588,5.769,10.361,0.978,-0.978,6,17,3,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
511,6.992,3.901,5.583,10.361,0.723,-0.723,7,17,3,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
512,6.925,4.214,5.425,10.361,0.550,-0.550,8,17,3,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
513,6.859,4.527,5.278,10.361,0.433,-0.433,9,17,3,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
514,6.792,4.840,5.156,10.361,0.323,-0.323,10,17,3,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
515,6.726,5.153,5.043,10.361,0.243,-0.243,11,17,3,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
516,6.659,5.466,4.953,10.361,0.216,-0.216,12,17,3,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
517,6.593,5.779,4.869,10.361,0.209,-0.209,13,17,3,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
518,6.526,6.092,4.810,10.361,0.270,-0.270,14,17,3,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
519,6.460,6.405,4.754,10.361,0.388,-0.388,15,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
520,6.393,6.718,4.724,10.361,0.560,-0.560,16,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
521,6.326,7.031,4.695,10.361,0.700,-0.700,17,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,6.260,7.344,4.694,10.361,0.768,-0.768,18,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
523,6.193,7.657,4.694,10.361,0.730,-0.730,19,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
524,6.127,7.970,4.717,10.361,0.583,-0.583,20,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
525,6.060,8.283,4.746,10.361,0.420,-0.420,21,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
526,5.994,8.596,4.794,10.361,0.249,-0.249,22,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
527,5.927,8.909,4.854,10.361,0.133,-0.133,23,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
528,5.861,9.222,4.929,10.361,0.105,-0.105,24,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
529,5.794,9.535,5.019,10.361,0.230,-0.230,25,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
530,5.728,9.848,5.123,10.361,0.519,-0.519,26,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
531,5.661,10.161,5.246,10.361,0.894,-0.894,27,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
532,5.595,10.474,5.383,10.361,1.296,-1.296,28,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
533,5.528,10.787,5.540,10.361,1.716,-1.716,29,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
534,5.462,11.100,5.716,10.361,2.120,-2.120,30,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
535,5.395,11.413,5.912,10.361,2.497,-2.497,31,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
536,5.329,11.726,6.135,10.361,2.883,-2.883,32,17,0,7.650,5.925,4.694,7.650,1.139,6.395,7.650,10.710,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
537,7.921,1.694,6.206,11.735,2.680,-2.680,0,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
538,7.854,2.007,6.006,11.735,2.287,-2.287,1,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
539,7.788,2.320,5.835,11.735,1.917,-1.917,2,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
540,7.721,2.633,5.668,11.735,1.552,-1.552,3,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
541,7.655,2.946,5.523,11.735,1.207,-1.207,4,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
542,7.588,3.259,5.388,11.735,0.864,-0.864,5,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
543,7.522,3.573,5.266,11.735,0.546,-0.546,6,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
544,7.455,3.886,5.159,11.735,0.312,-0.312,7,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
545,7.389,4.199,5.057,11.735,0.173,-0.173,8,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
546,7.322,4.512,4.979,11.735,0.122,-0.122,9,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
547,7.255,4.825,4.900,11.735,0.045,-0.045,10,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
548,7.189,5.138,4.842,11.735,0.032,-0.032,11,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
549,7.122,5.451,4.790,11.735,0.082,-0.082,12,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
550,7.056,5.764,4.747,11.735,0.185,-0.185,13,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
551,6.989,6.077,4.722,11.735,0.357,-0.357,14,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
552,6.923,6.390,4.696,11.735,0.706,-0.706,15,18,3,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
553,6.856,6.703,4.693,11.735,1.000,-1.000,16,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
554,6.790,7.016,4.693,11.735,1.165,-1.165,17,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
555,6.723,7.329,4.705,11.735,1.220,-1.220,18,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
556,6.657,7.642,4.731,11.735,1.183,-1.183,19,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
557,6.590,7.955,4.757,11.735,0.944,-0.944,20,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
558,6.524,8.268,4.809,11.735,0.694,-0.694,21,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
559,6.457,8.581,4.860,11.735,0.470,-0.470,22,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
560,6.391,8.894,4.928,11.735,0.346,-0.346,23,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
561,6.324,9.207,5.006,11.735,0.325,-0.325,24,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
562,6.257,9.520,5.091,11.735,0.437,-0.437,25,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
563,6.191,9.833,5.197,11.735,0.700,-0.700,26,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
564,6.124,10.146,5.303,11.735,1.026,-1.026,27,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
565,6.058,10.459,5.436,11.735,1.388,-1.388,28,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
566,5.991,10.772,5.571,11.735,1.773,-1.773,29,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
567,5.925,11.085,5.727,11.735,2.128,-2.128,30,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
568,5.858,11.398,5.894,11.735,2.443,-2.443,31,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
569,5.792,11.711,6.077,11.735,2.784,-2.784,32,18,0,8.100,5.234,4.693,8.100,-0.289,6.395,8.100,10.756,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
570,8.317,1.997,6.106,11.729,2.572,-2.572,0,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
571,8.250,2.310,5.918,11.729,2.164,-2.164,1,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
572,8.184,2.623,5.751,11.729,1.777,-1.777,2,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
573,8.117,2.936,5.590,11.729,1.383,-1.383,3,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
574,8.050,3.249,5.455,11.729,1.012,-1.012,4,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
575,7.984,3.562,5.320,11.729,0.660,-0.660,5,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
576,7.917,3.875,5.212,11.729,0.393,-0.393,6,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
577,7.851,4.188,5.106,11.729,0.193,-0.193,7,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
578,7.784,4.501,5.017,11.729,0.092,-0.092,8,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
579,7.718,4.814,4.939,11.729,0.042,-0.042,9,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
580,7.651,5.127,4.867,11.729,0.051,-0.051,10,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
581,7.585,5.440,4.816,11.729,0.156,-0.156,11,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
582,7.518,5.753,4.764,11.729,0.351,-0.351,12,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
583,7.452,6.066,4.734,11.729,0.655,-0.655,13,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
584,7.385,6.379,4.709,11.729,1.186,-1.186,14,19,3,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
585,7.319,6.692,4.693,11.729,1.487,-1.487,15,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
586,7.252,7.005,4.693,11.729,1.614,-1.614,16,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
587,7.186,7.318,4.693,11.729,1.609,-1.609,17,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
588,7.119,7.631,4.718,11.729,1.558,-1.558,18,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
589,7.052,7.944,4.744,11.729,1.379,-1.379,19,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
590,6.986,8.257,4.783,11.729,1.107,-1.107,20,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
591,6.919,8.570,4.835,11.729,0.854,-0.854,21,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
592,6.853,8.883,4.890,11.729,0.655,-0.655,22,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
593,6.786,9.196,4.968,11.729,0.635,-0.635,23,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
594,6.720,9.509,5.047,11.729,0.666,-0.666,24,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
595,6.653,9.822,5.146,11.729,0.831,-0.831,25,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
596,6.587,10.135,5.252,11.729,1.091,-1.091,26,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
597,6.520,10.448,5.371,11.729,1.403,-1.403,27,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
598,6.454,10.761,5.506,11.729,1.734,-1.734,28,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
599,6.387,11.074,5.647,11.729,2.039,-2.039,29,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
600,6.321,11.387,5.814,11.729,2.316,-2.316,30,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
601,6.254,11.700,5.981,11.729,2.609,-2.609,31,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
602,6.188,12.013,6.182,11.729,2.986,-2.986,32,19,0,8.550,5.284,4.693,8.550,-0.236,6.395,8.550,10.804,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
603,8.778,1.989,6.206,11.721,2.774,-2.774,0,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
604,8.712,2.302,6.005,11.721,2.350,-2.350,1,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
