index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_Zaxis_indicator,AmI_Xaxis_indicator,AmI_0axis_Indicator,AmI_Yaxis_indicator
552,6.803,4.789,5.176,10.361,0.344,-5.176,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
553,6.738,5.092,5.060,10.361,0.252,-5.060,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
554,6.672,5.404,4.971,10.361,0.219,-4.971,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
555,6.606,5.716,4.881,10.361,0.204,-4.881,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
556,6.538,6.034,4.821,10.361,0.260,-4.821,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
557,6.471,6.352,4.761,10.361,0.355,-4.761,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
558,6.402,6.675,4.729,10.361,0.538,-4.729,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
559,6.334,6.997,4.698,10.361,0.691,-4.698,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
560,6.265,7.320,4.694,10.361,0.770,-4.694,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
561,6.196,7.644,4.694,10.361,0.735,-4.694,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
562,6.128,7.966,4.716,10.361,0.584,-4.716,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
563,6.059,8.288,4.747,10.361,0.417,-4.747,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
564,5.991,8.608,4.797,10.361,0.243,-4.797,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
565,5.923,8.927,4.857,10.361,0.130,-4.857,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
566,5.857,9.241,4.934,10.361,0.113,-4.934,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
567,5.790,9.553,5.024,10.361,0.237,-5.024,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
568,5.725,9.860,5.128,10.361,0.532,-5.128,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
569,5.661,10.162,5.246,10.361,0.895,-5.246,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
570,5.598,10.460,5.376,10.361,1.277,-5.376,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
571,5.536,10.750,5.522,10.361,1.671,-5.522,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
572,5.475,11.037,5.677,10.361,2.035,-5.677,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
573,5.416,11.313,5.850,10.361,2.382,-5.850,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
574,5.358,11.585,6.028,10.361,2.703,-6.028,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
575,7.927,1.666,6.225,11.731,2.713,-6.225,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
576,7.870,1.931,6.055,11.731,2.386,-6.055,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
577,7.813,2.203,5.897,11.731,2.054,-5.897,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
578,7.754,2.481,5.749,11.731,1.727,-5.749,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
579,7.694,2.760,5.604,11.731,1.411,-5.604,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
580,7.633,3.048,5.479,11.731,1.097,-5.479,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
581,7.572,3.336,5.355,11.731,0.776,-5.355,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
582,7.509,3.630,5.246,11.731,0.493,-5.246,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
583,7.446,3.928,5.145,11.731,0.290,-5.145,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
584,7.383,4.226,5.050,11.731,0.168,-5.050,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
585,7.318,4.530,4.974,11.731,0.118,-4.974,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
586,7.253,4.834,4.898,11.731,0.042,-4.898,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
587,7.188,5.142,4.841,11.731,0.032,-4.841,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
588,7.122,5.451,4.790,11.731,0.082,-4.790,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
589,7.056,5.761,4.748,11.731,0.184,-4.748,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
590,6.990,6.073,4.722,11.731,0.354,-4.722,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
591,6.924,6.386,4.696,11.731,0.701,-4.696,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
592,6.857,6.699,4.693,11.731,0.997,-4.693,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
593,6.791,7.012,4.693,11.731,1.163,-4.693,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
594,6.724,7.324,4.705,11.731,1.221,-4.705,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
595,6.658,7.637,4.730,11.731,1.186,-4.730,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
596,6.591,7.949,4.756,11.731,0.948,-4.756,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
597,6.526,8.258,4.807,11.731,0.703,-4.807,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
598,6.460,8.567,4.858,11.731,0.477,-4.858,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
599,6.395,8.873,4.923,11.731,0.348,-4.923,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
600,6.330,9.177,4.999,11.731,0.319,-4.999,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
601,6.266,9.481,5.078,11.731,0.419,-5.078,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
602,6.203,9.778,5.179,11.731,0.650,-5.179,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
603,6.140,10.074,5.279,11.731,0.946,-5.279,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
604,6.078,10.366,5.396,11.731,1.272,-5.396,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
605,6.016,10.654,5.521,11.731,1.632,-5.521,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
606,5.955,10.941,5.651,11.731,1.960,-5.651,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
607,5.896,11.219,5.799,11.731,2.267,-5.799,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
608,5.837,11.497,5.947,11.731,2.541,-5.947,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
609,5.780,11.765,6.112,11.731,2.847,-6.112,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
610,8.328,1.944,6.139,11.725,2.641,-6.139,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
611,8.271,2.210,5.971,11.725,2.286,-5.971,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
612,8.212,2.488,5.823,11.725,1.944,-5.823,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
613,8.153,2.765,5.675,11.725,1.595,-5.675,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
614,8.093,3.050,5.541,11.725,1.249,-5.541,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
615,8.032,3.338,5.416,11.725,0.907,-5.416,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
616,7.970,3.628,5.296,11.725,0.593,-5.296,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
617,7.907,3.925,5.195,11.725,0.359,-5.195,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
618,7.844,4.222,5.094,11.725,0.178,-5.094,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
619,7.779,4.524,5.011,11.725,0.086,-5.011,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
620,7.715,4.828,4.935,11.725,0.040,-4.935,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
621,7.650,5.133,4.866,11.725,0.053,-4.866,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
622,7.584,5.442,4.815,11.725,0.158,-4.815,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
623,7.519,5.751,4.764,11.725,0.350,-4.764,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
624,7.452,6.063,4.735,11.725,0.652,-4.735,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
625,7.386,6.375,4.709,11.725,1.180,-4.709,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
626,7.319,6.688,4.693,11.725,1.484,-4.693,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
627,7.253,7.001,4.693,11.725,1.613,-4.693,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
628,7.186,7.314,4.693,11.725,1.610,-4.693,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
629,7.120,7.626,4.718,11.725,1.560,-4.718,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
630,7.054,7.938,4.744,11.725,1.382,-4.744,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
631,6.988,8.249,4.782,11.725,1.114,-4.782,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
632,6.922,8.558,4.833,11.725,0.864,-4.833,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
633,6.856,8.867,4.886,11.725,0.657,-4.886,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
634,6.792,9.171,4.962,11.725,0.635,-4.962,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
635,6.727,9.475,5.038,11.725,0.663,-5.038,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
636,6.663,9.775,5.130,11.725,0.797,-5.130,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
637,6.600,10.071,5.230,11.725,1.033,-5.230,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
638,6.538,10.366,5.335,11.725,1.308,-5.335,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
639,6.476,10.655,5.460,11.725,1.626,-5.460,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
640,6.415,10.944,5.585,11.725,1.914,-5.585,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
641,6.355,11.225,5.727,11.725,2.174,-5.727,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
642,6.296,11.502,5.875,11.725,2.418,-5.875,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
643,6.238,11.777,6.030,11.725,2.693,-6.030,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
644,6.181,12.042,6.200,11.725,3.026,-6.200,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
645,8.784,1.960,6.224,11.717,2.813,-6.224,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
646,8.728,2.225,6.054,11.717,2.456,-6.054,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
647,8.670,2.497,5.896,11.717,2.116,-5.896,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
648,8.611,2.775,5.748,11.717,1.769,-5.748,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
649,8.552,3.054,5.603,11.717,1.410,-5.603,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
650,8.491,3.342,5.478,11.717,1.076,-5.478,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
651,8.429,3.630,5.354,11.717,0.774,-5.354,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
652,8.367,3.924,5.245,11.717,0.516,-5.245,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
653,8.304,4.221,5.144,11.717,0.300,-5.144,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
654,8.240,4.520,5.049,11.717,0.130,-5.049,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
655,8.176,4.824,4.973,11.717,0.080,-4.973,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
656,8.111,5.128,4.897,11.717,0.122,-4.897,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
657,8.046,5.436,4.840,11.717,0.282,-4.840,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
658,7.980,5.745,4.789,11.717,0.623,-4.789,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
659,7.914,6.055,4.747,11.717,1.189,-4.747,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
660,7.848,6.367,4.721,11.717,1.695,-4.721,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
661,7.781,6.679,4.696,11.717,2.005,-4.696,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
662,7.715,6.992,4.693,11.717,2.136,-4.693,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
663,7.648,7.305,4.693,11.717,2.122,-4.693,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
664,7.582,7.618,4.705,11.717,1.998,-4.705,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
665,7.515,7.930,4.731,11.717,1.805,-4.731,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
666,7.449,8.242,4.757,11.717,1.521,-4.757,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
667,7.383,8.551,4.808,11.717,1.247,-4.808,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
668,7.318,8.861,4.859,11.717,1.052,-4.859,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
669,7.253,9.167,4.925,11.717,1.072,-4.925,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
670,7.188,9.471,5.001,11.717,1.101,-5.001,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
671,7.124,9.774,5.081,11.717,1.171,-5.081,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
672,7.060,10.071,5.182,11.717,1.286,-5.182,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
673,6.997,10.367,5.283,11.717,1.472,-5.283,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
674,6.936,10.658,5.400,11.717,1.694,-5.400,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
675,6.874,10.947,5.525,11.717,1.913,-5.525,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
676,6.813,11.233,5.656,11.717,2.091,-5.656,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
677,6.754,11.511,5.804,11.717,2.275,-5.804,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
678,6.695,11.789,5.953,11.717,2.578,-5.953,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
679,6.638,12.056,6.119,11.717,2.914,-6.119,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
680,9.184,2.244,6.139,11.709,2.511,-6.139,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
681,9.128,2.509,5.970,11.709,2.165,-5.970,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
682,9.069,2.787,5.822,11.709,1.829,-5.822,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
683,9.010,3.064,5.674,11.709,1.502,-5.674,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
684,8.949,3.348,5.540,11.709,1.199,-5.540,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
685,8.888,3.637,5.415,11.709,0.928,-5.415,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
686,8.827,3.926,5.295,11.709,0.678,-5.295,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
687,8.763,4.223,5.194,11.709,0.482,-5.194,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
688,8.700,4.520,5.093,11.709,0.314,-5.093,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
689,8.636,4.823,5.010,11.709,0.234,-5.010,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
690,8.571,5.126,4.934,11.709,0.293,-4.934,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
691,8.507,5.432,4.865,11.709,0.496,-4.865,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
692,8.441,5.741,4.814,11.709,0.912,-4.814,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
693,8.375,6.050,4.763,11.709,1.493,-4.763,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
694,8.309,6.362,4.734,11.709,1.961,-4.734,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
695,8.243,6.674,4.708,11.709,2.636,-4.708,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
696,8.176,6.986,4.693,11.709,2.838,-4.693,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
697,8.110,7.299,4.693,11.709,2.315,-4.693,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
698,8.043,7.612,4.693,11.709,2.167,-4.693,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
699,7.977,7.924,4.719,11.709,1.982,-4.719,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
700,7.910,8.236,4.744,11.709,1.759,-4.744,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
701,7.844,8.547,4.784,11.709,1.576,-4.784,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
702,7.779,8.856,4.835,11.709,1.445,-4.835,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
703,7.713,9.164,4.888,11.709,1.508,-4.888,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
704,7.649,9.468,4.965,11.709,1.581,-4.965,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
705,7.584,9.773,5.041,11.709,1.617,-5.041,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
706,7.520,10.072,5.134,11.709,1.647,-5.134,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
707,7.457,10.368,5.234,11.709,1.687,-5.234,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
708,7.395,10.663,5.340,11.709,1.773,-5.340,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
709,7.333,10.952,5.465,11.709,1.900,-5.465,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
710,7.272,11.241,5.591,11.709,2.015,-5.591,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
711,7.212,11.521,5.734,11.709,2.134,-5.734,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
712,7.153,11.798,5.882,11.709,2.453,-5.882,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
713,7.095,12.072,6.038,11.709,2.828,-6.038,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
714,7.039,12.337,6.209,11.709,3.279,-6.209,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
715,9.643,2.248,6.200,10.192,2.406,-6.200,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
716,9.589,2.505,6.000,10.192,2.101,-6.000,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
717,9.531,2.778,5.822,10.192,1.789,-5.822,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
718,9.472,3.053,5.646,10.192,1.485,-5.646,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
719,9.411,3.340,5.494,10.192,1.202,-5.494,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
720,9.350,3.630,5.345,10.192,0.930,-5.345,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
721,9.286,3.929,5.220,10.192,0.700,-5.220,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
722,9.222,4.230,5.099,10.192,0.509,-5.099,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
723,9.156,4.539,5.001,10.192,0.381,-5.001,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
724,9.090,4.851,4.909,10.192,0.295,-4.909,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
725,9.023,5.167,4.839,10.192,0.340,-4.839,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
726,8.955,5.485,4.778,10.192,0.561,-4.778,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
727,8.887,5.806,4.737,10.192,0.993,-4.737,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
728,8.819,6.128,4.706,10.192,1.493,-4.706,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
729,8.750,6.451,4.694,10.192,1.876,-4.694,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
730,8.681,6.774,4.694,10.192,2.076,-4.694,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
731,8.613,7.097,4.710,10.192,2.194,-4.710,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
732,8.544,7.419,4.741,10.192,2.169,-4.741,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
733,8.476,7.739,4.787,10.192,2.093,-4.787,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
734,8.408,8.058,4.848,10.192,1.984,-4.848,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
735,8.341,8.373,4.923,10.192,1.855,-4.923,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
736,8.275,8.684,5.014,10.192,1.879,-5.014,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
737,8.210,8.991,5.116,10.192,2.029,-5.116,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
738,8.146,9.293,5.237,10.192,2.209,-5.237,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
739,8.083,9.591,5.367,10.192,2.362,-5.367,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
