index,position_x,position_y,position_z,pitchy,pitchx,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,Universe,bulbonline,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_Yaxis_indicatorLocal,AmI_Xaxis_indicatorLocal,AmI_0axis_IndicatorLocal,AmI_Zaxis_indicatorLocal,AmI_0axis_IndicatorGlobal,AmI_Zaxis_indicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Xaxis_indicatorGlobal
849,11.052,4.278,5.488,0.320,0.450,11.874,0.890,-0.890,26,3,5,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
850,10.991,4.567,5.364,0.320,0.450,11.874,0.782,-0.782,26,3,6,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
851,10.928,4.861,5.255,0.320,0.450,11.874,0.713,-0.713,26,3,7,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
852,10.865,5.159,5.155,0.320,0.450,11.874,0.667,-0.667,26,3,8,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
853,10.801,5.457,5.058,0.320,0.450,11.874,0.637,-0.637,26,3,9,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
854,10.737,5.761,4.983,0.320,0.450,11.874,0.636,-0.636,26,3,10,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
855,10.672,6.065,4.908,0.320,0.450,11.874,0.662,-0.662,26,3,11,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
856,10.607,6.373,4.849,0.320,0.450,11.874,0.757,-0.757,26,3,12,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
857,10.541,6.682,4.798,0.320,0.450,11.874,0.831,-0.831,26,3,13,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
858,10.475,6.992,4.752,0.320,0.450,11.874,0.836,-0.836,26,3,14,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
859,10.409,7.303,4.727,0.320,0.450,11.874,0.787,-0.787,26,0,15,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
860,10.343,7.615,4.701,0.320,0.450,11.874,0.656,-0.656,26,0,16,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
861,10.276,7.928,4.693,0.320,0.450,11.874,0.513,-0.513,26,0,17,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
862,10.210,8.241,4.693,0.320,0.450,11.874,0.426,-0.426,26,0,18,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
863,10.143,8.554,4.699,0.320,0.450,11.874,0.396,-0.396,26,0,19,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
864,10.077,8.865,4.724,0.320,0.450,11.874,0.536,-0.536,26,0,20,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
865,10.011,9.177,4.749,0.320,0.450,11.874,0.848,-0.848,26,0,21,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
866,9.945,9.487,4.793,0.320,0.450,11.874,1.298,-1.298,26,0,22,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
867,9.879,9.796,4.843,0.320,0.450,11.874,1.548,-1.548,26,0,23,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
868,9.814,10.104,4.900,0.320,0.450,11.874,1.686,-1.686,26,0,24,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
869,9.749,10.408,4.976,0.320,0.450,11.874,1.721,-1.721,26,0,25,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
870,9.684,10.713,5.051,0.320,0.450,11.874,1.652,-1.652,26,0,26,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
871,9.621,11.012,5.145,0.320,0.450,11.874,1.518,-1.518,26,0,27,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
872,9.557,11.310,5.245,0.320,0.450,11.874,1.450,-1.450,26,0,28,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
873,9.495,11.605,5.352,0.320,0.450,11.874,1.476,-1.476,26,0,29,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
874,9.433,11.893,5.475,0.320,0.450,11.874,1.643,-1.643,26,0,30,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
875,9.372,12.181,5.598,0.320,0.450,11.874,1.834,-1.834,26,0,31,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
876,9.313,12.461,5.740,0.320,0.450,11.874,2.022,-2.022,26,0,32,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
877,9.254,12.739,5.886,0.320,0.450,11.874,2.264,-2.264,26,0,33,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
878,9.195,13.013,6.040,0.320,0.450,11.874,2.702,-2.702,26,0,34,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
879,9.139,13.279,6.208,0.320,0.450,11.874,3.245,-3.245,26,0,35,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
880,11.744,3.189,6.143,0.320,0.450,11.917,1.801,-1.801,27,3,0,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
881,11.685,3.464,5.972,0.320,0.450,11.917,1.476,-1.476,27,3,1,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
882,11.624,3.751,5.822,0.320,0.450,11.917,1.175,-1.175,27,3,2,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
883,11.563,4.038,5.672,0.320,0.450,11.917,0.922,-0.922,27,3,3,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
884,11.501,4.331,5.537,0.320,0.450,11.917,0.716,-0.716,27,3,4,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
885,11.438,4.629,5.411,0.320,0.450,11.917,0.582,-0.582,27,3,5,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
886,11.374,4.928,5.290,0.320,0.450,11.917,0.493,-0.493,27,3,6,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
887,11.309,5.235,5.188,0.320,0.450,11.917,0.460,-0.460,27,3,7,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
888,11.244,5.541,5.086,0.320,0.450,11.917,0.430,-0.430,27,3,8,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
889,11.177,5.853,5.004,0.320,0.450,11.917,0.435,-0.435,27,3,9,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
890,11.111,6.166,4.927,0.320,0.450,11.917,0.455,-0.455,27,3,10,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
891,11.044,6.482,4.860,0.320,0.450,11.917,0.542,-0.542,27,3,11,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
892,10.976,6.800,4.808,0.320,0.450,11.917,0.654,-0.654,27,3,12,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
893,10.908,7.118,4.756,0.320,0.450,11.917,0.689,-0.689,27,3,13,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
894,10.840,7.439,4.730,0.320,0.450,11.917,0.598,-0.598,27,0,14,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
895,10.772,7.760,4.704,0.320,0.450,11.917,0.406,-0.406,27,0,15,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
896,10.704,8.082,4.693,0.320,0.450,11.917,0.227,-0.227,27,0,16,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
897,10.635,8.404,4.693,0.320,0.450,11.917,0.099,-0.099,27,0,17,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
898,10.567,8.726,4.698,0.320,0.450,11.917,0.162,-0.162,27,0,18,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
899,10.498,9.047,4.724,0.320,0.450,11.917,0.315,-0.315,27,0,19,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
900,10.430,9.368,4.750,0.320,0.450,11.917,0.599,-0.599,27,0,20,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
901,10.362,9.687,4.795,0.320,0.450,11.917,0.889,-0.889,27,0,21,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
902,10.295,10.005,4.847,0.320,0.450,11.917,1.160,-1.160,27,0,22,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
903,10.227,10.322,4.907,0.320,0.450,11.917,1.244,-1.244,27,0,23,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
904,10.161,10.635,4.984,0.320,0.450,11.917,1.226,-1.226,27,0,24,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
905,10.094,10.948,5.061,0.320,0.450,11.917,1.127,-1.127,27,0,25,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
906,10.029,11.255,5.161,0.320,0.450,11.917,1.059,-1.059,27,0,26,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
907,9.964,11.562,5.264,0.320,0.450,11.917,1.054,-1.054,27,0,27,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
908,9.900,11.864,5.378,0.320,0.450,11.917,1.220,-1.220,27,0,28,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
909,9.837,12.160,5.504,0.320,0.450,11.917,1.486,-1.486,27,0,29,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
910,9.774,12.456,5.633,0.320,0.450,11.917,1.763,-1.763,27,0,30,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
911,9.713,12.742,5.783,0.320,0.450,11.917,2.046,-2.046,27,0,31,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
912,9.652,13.029,5.932,0.320,0.450,11.917,2.338,-2.338,27,0,32,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
913,9.593,13.307,6.098,0.320,0.450,11.917,2.936,-2.936,27,0,33,12.150,5.888,4.693,12.150,0.269,6.395,12.150,11.505,6.395,False,False,False,False,False,False,False,False
914,-184.902,-20.529,-3.010,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,False,True,False,False,False
915,-183.902,-20.529,-3.010,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,False,False,False,False,True
916,-184.902,-20.529,-2.010,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,False,False,True,False,False
917,-184.902,-19.529,-3.010,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,False,False,False,True,False
918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,True,False,False,False,False,False
919,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,True,False,False,False,False,False,False
920,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,True,False,False,False,False
921,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,True,False,False,False,False,False,False,False
