index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,bulbonline,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_Yaxis_indicator,AmI_Xaxis_indicator,AmI_0axis_Indicator,AmI_Zaxis_indicator
723,9.090,4.851,4.909,10.192,1.998,-4.909,22,9,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
724,9.023,5.167,4.839,10.192,2.105,-4.839,22,10,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
725,8.955,5.485,4.778,10.192,2.160,-4.778,22,11,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
726,8.887,5.806,4.737,10.192,2.157,-4.737,22,12,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
727,8.819,6.128,4.706,10.192,2.055,-4.706,22,13,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
728,8.750,6.451,4.694,10.192,1.956,-4.694,22,14,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
729,8.681,6.774,4.694,10.192,1.939,-4.694,22,15,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
730,8.613,7.097,4.710,10.192,2.011,-4.710,22,16,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
731,8.544,7.419,4.741,10.192,2.092,-4.741,22,17,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
732,8.476,7.739,4.787,10.192,2.321,-4.787,22,18,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
733,8.408,8.058,4.848,10.192,2.615,-4.848,22,19,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
734,8.341,8.373,4.923,10.192,3.173,-4.923,22,20,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
735,8.275,8.684,5.014,10.192,2.128,-5.014,22,21,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
736,8.210,8.991,5.116,10.192,1.890,-5.116,22,22,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
737,8.146,9.293,5.237,10.192,1.627,-5.237,22,23,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
738,8.083,9.591,5.367,10.192,1.391,-5.367,22,24,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
739,8.021,9.880,5.516,10.192,1.160,-5.516,22,25,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
740,7.960,10.165,5.672,10.192,0.997,-5.672,22,26,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
741,7.902,10.440,5.848,10.192,0.859,-5.848,22,27,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
742,7.844,10.711,6.029,10.192,0.768,-6.029,22,28,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
743,10.039,2.551,6.140,11.733,0.705,-6.140,23,0,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
744,9.981,2.825,5.966,11.733,0.677,-5.966,23,1,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
745,9.920,3.111,5.814,11.733,0.669,-5.814,23,2,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
746,9.859,3.397,5.662,11.733,0.715,-5.662,23,3,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
747,9.797,3.690,5.527,11.733,0.913,-5.527,23,4,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
748,9.734,3.987,5.399,11.733,1.135,-5.399,23,5,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
749,9.670,4.287,5.278,11.733,1.285,-5.278,23,6,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
750,9.605,4.593,5.175,11.733,1.365,-5.175,23,7,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
751,9.540,4.899,5.071,11.733,1.385,-5.071,23,8,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
752,9.474,5.211,4.992,11.733,1.342,-4.992,23,9,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
753,9.407,5.524,4.913,11.733,1.252,-4.913,23,10,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
754,9.340,5.840,4.850,11.733,1.173,-4.850,23,11,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
755,9.272,6.158,4.798,11.733,1.406,-4.798,23,12,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
756,9.204,6.477,4.751,11.733,1.703,-4.751,23,13,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
757,9.136,6.798,4.724,11.733,1.964,-4.724,23,14,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
758,9.068,7.120,4.698,11.733,2.083,-4.698,23,15,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
759,8.999,7.442,4.693,11.733,2.153,-4.693,23,16,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
760,8.931,7.764,4.693,11.733,2.154,-4.693,23,17,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
761,8.863,8.085,4.705,11.733,2.059,-4.705,23,18,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
762,8.794,8.407,4.732,11.733,1.936,-4.732,23,19,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
763,8.726,8.728,4.760,11.733,1.855,-4.760,23,20,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
764,8.658,9.046,4.813,11.733,1.910,-4.813,23,21,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
765,8.591,9.364,4.865,11.733,2.017,-4.865,23,22,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
766,8.524,9.679,4.936,11.733,2.147,-4.936,23,23,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
767,8.457,9.992,5.014,11.733,2.331,-5.014,23,24,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
768,8.391,10.303,5.101,11.733,2.804,-5.101,23,25,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
769,8.326,10.608,5.205,11.733,1.976,-5.205,23,26,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
770,8.262,10.913,5.308,11.733,1.733,-5.308,23,27,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
771,8.198,11.211,5.436,11.733,1.496,-5.436,23,28,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
772,8.135,11.508,5.564,11.733,1.266,-5.564,23,29,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
773,8.073,11.799,5.706,11.733,1.092,-5.706,23,30,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
774,8.012,12.085,5.859,11.733,0.953,-5.859,23,31,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
775,7.952,12.368,6.016,11.733,0.841,-6.016,23,32,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
776,7.894,12.641,6.191,11.733,0.776,-6.191,23,33,8.975,7.555,4.693,10.123,2.154,6.395,7.827,12.959,6.395,False,False,False,False
777,10.494,2.575,6.225,11.780,0.731,-6.225,24,0,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
778,10.436,2.848,6.051,11.780,0.705,-6.051,24,1,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
779,10.376,3.129,5.890,11.780,0.698,-5.890,24,2,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
780,10.315,3.415,5.738,11.780,0.733,-5.738,24,3,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
781,10.254,3.704,5.592,11.780,0.839,-5.592,24,4,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
782,10.191,4.001,5.464,11.780,0.919,-5.464,24,5,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
783,10.128,4.298,5.336,11.780,0.962,-5.336,24,6,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
784,10.063,4.602,5.228,11.780,0.951,-5.228,24,7,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
785,9.998,4.908,5.125,11.780,0.881,-5.125,24,8,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
786,9.932,5.217,5.033,11.780,0.791,-5.033,24,9,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
787,9.866,5.530,4.955,11.780,0.693,-4.955,24,10,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
788,9.799,5.843,4.878,11.780,0.755,-4.878,24,11,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
789,9.732,6.161,4.826,11.780,0.964,-4.826,24,12,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
790,9.664,6.480,4.774,11.780,1.500,-4.774,24,13,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
791,9.596,6.800,4.739,11.780,1.765,-4.739,24,14,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
792,9.528,7.121,4.712,11.780,1.956,-4.712,24,15,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
793,9.459,7.443,4.693,11.780,2.023,-4.693,24,16,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
794,9.391,7.765,4.693,11.780,2.022,-4.693,24,17,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
795,9.322,8.087,4.693,11.780,1.923,-4.693,24,18,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
796,9.254,8.408,4.717,11.780,1.779,-4.717,24,19,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
797,9.186,8.729,4.743,11.780,1.705,-4.743,24,20,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
798,9.118,9.049,4.783,11.780,1.749,-4.783,24,21,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
799,9.050,9.367,4.835,11.780,1.887,-4.835,24,22,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
800,8.983,9.685,4.891,11.780,2.018,-4.891,24,23,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
801,8.916,9.998,4.969,11.780,2.177,-4.969,24,24,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
802,8.850,10.311,5.047,11.780,2.498,-5.047,24,25,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
803,8.784,10.619,5.143,11.780,3.097,-5.143,24,26,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
804,8.719,10.924,5.246,11.780,2.011,-5.246,24,27,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
805,8.655,11.227,5.358,11.780,1.759,-5.358,24,28,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
806,8.592,11.524,5.486,11.780,1.503,-5.486,24,29,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
807,8.528,11.822,5.614,11.780,1.237,-5.614,24,30,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
808,8.468,12.109,5.765,11.780,1.040,-5.765,24,31,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
809,8.407,12.395,5.917,11.780,0.890,-5.917,24,32,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
810,8.347,12.674,6.082,11.780,0.782,-6.082,24,33,9.397,7.736,4.693,10.550,2.309,6.395,8.243,13.163,6.395,False,False,False,False
811,10.892,2.866,6.142,11.827,0.713,-6.142,25,0,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
812,10.836,3.132,5.974,11.827,0.667,-5.974,25,1,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
813,10.776,3.410,5.827,11.827,0.637,-5.827,25,2,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
814,10.717,3.689,5.680,11.827,0.636,-5.680,25,3,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
815,10.657,3.973,5.547,11.827,0.662,-5.547,25,4,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
816,10.596,4.261,5.423,11.827,0.757,-5.423,25,5,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
817,10.534,4.551,5.302,11.827,0.831,-5.302,25,6,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
818,10.471,4.848,5.202,11.827,0.837,-5.202,25,7,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
819,10.408,5.146,5.102,11.827,0.787,-5.102,25,8,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
820,10.343,5.448,5.018,11.827,0.656,-5.018,25,9,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
821,10.279,5.752,4.943,11.827,0.512,-4.943,25,10,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
822,10.214,6.057,4.872,11.827,0.425,-4.872,25,11,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
823,10.148,6.366,4.821,11.827,0.396,-4.821,25,12,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
824,10.083,6.675,4.770,11.827,0.538,-4.770,25,13,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
825,10.016,6.986,4.738,11.827,0.850,-4.738,25,14,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
826,9.950,7.299,4.712,11.827,1.300,-4.712,25,15,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
827,9.884,7.611,4.693,11.827,1.549,-4.693,25,16,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
828,9.817,7.923,4.693,11.827,1.686,-4.693,25,17,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
829,9.751,8.236,4.693,11.827,1.720,-4.693,25,18,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
830,9.684,8.549,4.713,11.827,1.651,-4.713,25,19,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
831,9.618,8.861,4.739,11.827,1.518,-4.739,25,20,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
832,9.552,9.172,4.772,11.827,1.450,-4.772,25,21,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
833,9.486,9.481,4.823,11.827,1.476,-4.823,25,22,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
834,9.420,9.790,4.873,11.827,1.643,-4.873,25,23,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
835,9.356,10.095,4.945,11.827,1.834,-4.945,25,24,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
836,9.291,10.400,5.021,11.827,2.023,-5.021,25,25,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
837,9.227,10.701,5.106,11.827,2.268,-5.106,25,26,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
838,9.164,10.998,5.206,11.827,2.706,-5.206,25,27,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
839,9.101,11.295,5.305,11.827,3.251,-5.305,25,28,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
840,9.039,11.584,5.428,11.827,1.801,-5.428,25,29,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
841,8.978,11.873,5.551,11.827,1.476,-5.551,25,30,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
842,8.917,12.158,5.686,11.827,1.175,-5.686,25,31,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
843,8.858,12.436,5.833,11.827,0.922,-5.833,25,32,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
844,8.799,12.715,5.980,11.827,0.716,-5.980,25,33,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
845,8.742,12.980,6.148,11.827,0.582,-6.148,25,34,9.819,7.917,4.693,10.977,2.467,6.395,8.660,13.369,6.395,False,False,False,False
846,11.346,2.893,6.226,11.871,0.493,-6.226,26,0,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
847,11.290,3.159,6.058,11.871,0.460,-6.058,26,1,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
848,11.232,3.432,5.902,11.871,0.430,-5.902,26,2,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
849,11.173,3.710,5.756,11.871,0.435,-5.756,26,3,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
850,11.113,3.989,5.611,11.871,0.455,-5.611,26,4,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
851,11.052,4.278,5.488,11.871,0.542,-5.488,26,5,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
852,10.991,4.567,5.364,11.871,0.654,-5.364,26,6,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
853,10.928,4.861,5.255,11.871,0.689,-5.255,26,7,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
854,10.865,5.158,5.155,11.871,0.598,-5.155,26,8,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
855,10.802,5.457,5.059,11.871,0.405,-5.059,26,9,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
856,10.737,5.761,4.983,11.871,0.227,-4.983,26,10,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
857,10.672,6.065,4.908,11.871,0.098,-4.908,26,11,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
858,10.607,6.372,4.849,11.871,0.163,-4.849,26,12,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
859,10.541,6.681,4.798,11.871,0.316,-4.798,26,13,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
860,10.475,6.991,4.752,11.871,0.602,-4.752,26,14,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
861,10.409,7.303,4.727,11.871,0.892,-4.727,26,15,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
862,10.343,7.615,4.701,11.871,1.161,-4.701,26,16,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
863,10.276,7.928,4.693,11.871,1.245,-4.693,26,17,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
864,10.210,8.241,4.693,11.871,1.226,-4.693,26,18,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
865,10.143,8.554,4.699,11.871,1.126,-4.699,26,19,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
866,10.077,8.866,4.724,11.871,1.059,-4.724,26,20,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
867,10.010,9.179,4.749,11.871,1.054,-4.749,26,21,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
868,9.945,9.489,4.793,11.871,1.221,-4.793,26,22,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
869,9.879,9.798,4.844,11.871,1.488,-4.844,26,23,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
870,9.813,10.105,4.901,11.871,1.766,-4.901,26,24,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
871,9.749,10.410,4.976,11.871,2.051,-4.976,26,25,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
872,9.684,10.714,5.051,11.871,2.342,-5.051,26,26,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
873,9.621,11.013,5.146,11.871,2.945,-5.146,26,27,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
874,9.557,11.310,5.245,11.871,0.000,-5.245,26,28,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
875,9.495,11.604,5.352,11.871,0.000,-5.352,26,29,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
876,9.433,11.893,5.475,11.871,0.000,-5.475,26,30,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
877,9.372,12.183,5.599,11.871,0.000,-5.599,26,31,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
878,9.312,12.463,5.741,11.871,0.000,-5.741,26,32,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
879,9.253,12.742,5.888,11.871,0.000,-5.888,26,33,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
880,9.195,13.016,6.042,11.871,0.000,-6.042,26,34,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
881,9.138,13.282,6.210,11.871,0.000,-6.210,26,35,10.240,8.100,4.693,11.403,2.627,6.395,9.076,13.574,6.395,False,False,False,False
882,11.744,3.189,6.143,11.913,0.000,-6.143,27,0,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
883,11.685,3.464,5.972,11.913,0.000,-5.972,27,1,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
884,11.624,3.751,5.822,11.913,0.000,-5.822,27,2,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
885,11.563,4.038,5.672,11.913,0.000,-5.672,27,3,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
886,11.501,4.331,5.537,11.913,0.000,-5.537,27,4,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
887,11.438,4.629,5.411,11.913,0.000,-5.411,27,5,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
888,11.374,4.928,5.290,11.913,0.000,-5.290,27,6,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
889,11.309,5.235,5.188,11.913,0.000,-5.188,27,7,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
890,11.244,5.541,5.086,11.913,0.000,-5.086,27,8,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
891,11.177,5.853,5.004,11.913,0.000,-5.004,27,9,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
892,11.111,6.166,4.927,11.913,0.000,-4.927,27,10,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
893,11.044,6.482,4.860,11.913,0.000,-4.860,27,11,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
894,10.976,6.800,4.808,11.913,0.000,-4.808,27,12,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
895,10.908,7.118,4.756,11.913,0.000,-4.756,27,13,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
896,10.840,7.440,4.730,11.913,0.000,-4.730,27,14,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
897,10.772,7.761,4.704,11.913,0.000,-4.704,27,15,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
898,10.703,8.083,4.693,11.913,0.000,-4.693,27,16,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
899,10.635,8.406,4.693,11.913,0.000,-4.693,27,17,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
900,10.566,8.728,4.698,11.913,0.000,-4.698,27,18,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
901,10.498,9.049,4.724,11.913,0.000,-4.724,27,19,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
902,10.430,9.371,4.750,11.913,0.000,-4.750,27,20,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
903,10.362,9.689,4.795,11.913,0.000,-4.795,27,21,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
904,10.294,10.007,4.847,11.913,0.000,-4.847,27,22,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
905,10.227,10.324,4.907,11.913,0.000,-4.907,27,23,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
